,texts,labels,datetime
1320,Bernie Sanders was booed while speaking in Philadelphia after he urged his fans to support Hillary Clinton.,pos,2016-07-25 16:27:00
1321,"""Maybe Philadelphia is where Hillary Clinton will find a way to rally the country to her cause, and sweep to victory in a surge of pride and excitement instead of plodding across the finish line,"" Jennifer Weiner writes in The New York Times Opinion Section.",pos,2016-07-25 13:55:00
1322,"""In America, Hillary Clinton has been part of the backdrop of our lives for nearly a quarter of a century. We’re watching a very familiar face making a brand-new mark on history."" Read on in The New York Times Opinion Section.",neg,2016-07-25 12:10:00
1323,"A longtime friend of the Clintons, Terry McAuliffe talks with NYT reporter Alex Burns about Hillary Clinton.",neg,2016-07-25 11:35:27
1324,"Affordable housing, gun violence, public education - so many of the country's biggest issues are set in big cities. Marty Walsh, the mayor of Boston, joins The Times's reporter Carl Hulse to talk about urban issues and how the presidential election will affect cities. Ask your questions in the comments.",pos,2016-07-25 11:19:29
1325,"Gov. John W. Hickenlooper of Colorado, one of the people that Hillary Clinton considered to be her vice president, joins NYT columnist Frank Bruni to talk about the presidential election and take your questions.",neg,2016-07-25 11:03:12
1326,There has been debate inside Hillary Clinton's campaign about how much to focus on women.,neg,2016-07-25 10:55:27
1327,"Hillary Clinton is like a lot of other men and women who to this day cannot scan, iChat, use Spotify or hook up their Roku.",neg,2016-07-25 08:55:00
1328,"""Hell, no, DNC, we won't vote for Hillary,"" Bernie Sanders supporters chanted.",pos,2016-07-25 05:25:00
1329,Democratic leaders and cyberspecialists in the U.S. are wondering if Vladimir Putin is meddling in the presidential election.,neg,2016-07-25 02:58:00
1330,"""I don’t see what else to call it but racism,"" Nicholas Kristof writes after examining more than 40 years of Donald J. Trump’s career. Read on in The New York Times Opinion Section.",neg,2016-07-24 19:55:00
1331,Donald J. Trump told Chuck Todd he would be unveiling a detailed list of countries and territories from which immigrants would be subject to “extreme vetting.”,neg,2016-07-24 14:55:00
1332,"Michael Bloomberg will endorse Hillary Clinton at the Democratic convention, a surprise move that shows his dismay with Donald J. Trump.",pos,2016-07-24 11:47:36
1333,"In an extraordinary public rebuke, two influential donors excoriated Ted Cruz for his decision not to endorse Donald J. Trump.",pos,2016-07-24 10:59:00
1334,"""His political strategy, like so much else in his life, is about what he deems best for Trump. It’s self that he salutes, not any flag,"" writes Frank Bruni in The New York Times Opinion Section.",neg,2016-07-23 21:25:00
1335,"The vetting is over and the choice has been made. Hillary Clinton and Tim Kaine are making their debut as a presidential ticket in Florida. 

Follow along for live updates from the rally: http://nyti.ms/2a8vHEW",pos,2016-07-23 12:06:45
1336,Hillary Clinton choosing U.S. Senator Tim Kaine as her running mate is deeply revealing about how she sees the general election and how she would govern as president.,pos,2016-07-23 06:55:00
1337,"In general, a good rule about vice-presidential candidates is that they don’t matter very much. But U.S. Senator Tim Kaine could help give Hillary Clinton a small bump in a key state. Here's how.",pos,2016-07-23 05:55:00
1338,"After declaring that he had unified the GOP in a “love-filled” convention, Donald J. Trump launched an extended diatribe against Ted Cruz.",neg,2016-07-23 04:55:00
1339,"Throughout his presidential campaign, Donald J. Trump has claimed that China is stealing American jobs. But the reality is more complex.",pos,2016-07-23 03:55:00
1340,"Here is a look at U.S. Senator Tim Kaine's stance on important issues, and how he compares with Hillary Clinton.",pos,2016-07-22 21:25:00
1341,"Despite U.S. Senator Tim Kaine's opposition from the left, he helps Hillary Clinton in several important ways.

Watch the full video: http://nyti.ms/29Thjgu",pos,2016-07-22 19:55:00
1342,"Breaking News: Hillary Clinton chose U.S. Senator Tim Kaine of Virginia as a running mate, according to a senior campaign official.",pos,2016-07-22 19:12:01
1343,"""Long after we’ve forgotten Donald J. Trump's closing speech we will remember the savagery just below the surface,"" Timothy Egan writes in The New York Times Opinion Section.",neg,2016-07-22 17:55:00
1344,Fact-checking some of the claims made by Donald J. Trump and other speakers at the Republican convention.,neg,2016-07-22 16:55:00
1345,"Inside the Republican party, Donald J. Trump unpredictability has become a source of gnawing disquiet.",pos,2016-07-22 15:55:00
1346,"“The only thing standing between Donald J. Trump and the White House … is us,” the Hillary Clinton campaign posted on Instagram.",neg,2016-07-22 15:29:13
1347,"Barack Obama rejected Donald J. Trump's vision, saying that any “vision of violence and chaos everywhere doesn’t really jibe with the experience of most people.”",neg,2016-07-22 12:55:00
1348,"This was Dark Donald, presenting himself as a man for hard times.",neg,2016-07-22 08:25:00
1349,Donald J. Trump presented himself as the savior needed for a doomed nation. Read more: http://nyti.ms/2a4Zk99,neg,2016-07-22 06:40:00
1350,Governor Chris Christie mentioned Hillary Clinton more than any other speaker at the GOP Convention.,neg,2016-07-22 06:25:00
1351,"With dark imagery and an almost angry tone, Donald J. Trump accepted the GOP nomination on Thursday night and portrayed the U.S. as a diminished and even humiliated nation, and offered himself as an all-powerful savior. 

Read more: http://nyti.ms/2afs29n

Photo: Doug Mills/The New York Times",neg,2016-07-22 05:15:00
1352,"When Ivanka Trump introduced her father, she served as one of his strongest character witnesses, offering a warmer portrait of Donald J. Trump.

The full story: http://nyti.ms/29Sz6TY",pos,2016-07-22 04:40:00
1353,Donald J. Trump promised to make America win again. But only after an hourlong tour of despair and dishonor.,pos,2016-07-22 03:55:00
1354,"Donald J. Trump accepted the Republican presidential nomination as he painted a grim portrait of America.
Read more: http://nyti.ms/2a4Zk99",pos,2016-07-22 02:55:00
1355,It was Donald J. Trump best chance to escape his own caricature. He did not.,pos,2016-07-21 23:55:00
1356,"“I ask you to judge my father by his results,” Ivanka Trump said. “He is colorblind and gender-neutral.”",pos,2016-07-21 23:10:00
1357,We're chatting with delegates after Donald J. Trump's speech at the  GOP Convention.,neg,2016-07-21 22:41:40
1358,"""Here at our convention, there will be no lies,"" Donald J. Trump said. We fact-checked his speech.",neg,2016-07-21 22:39:44
1359,Donald J. Trump accepted the GOP presidential nomination with an emphatic appeal to Americans who feel that their country is spiraling out of control.,pos,2016-07-21 22:01:00
1360,"Watch Donald J. Trump speak at the Republican convention and accept the presidential nomination. The comments are open for your dialogue, and our producer is watching to see where you want her to point her camera.",pos,2016-07-21 21:29:12
1361,Analysis of Donald J. Trump's speech at the GOP convention.,pos,2016-07-21 21:19:54
1362,"As Donald J. Trump accepts the Republican nomination, Lauren Tamaki needs your help live-illustrating his speech. Leave your thoughts about Trump’s speech in the comments.",pos,2016-07-21 20:58:34
1363,Donald J. Trump's address is the main event tonight. Our photographers are filing live from the final night of the GOP convention.,neg,2016-07-21 20:41:06
1364,"“I am willing to kind of chalk it up to a rookie mistake,” Mitch McConnell said of Donald J. Trump's latest statements on NATO.",neg,2016-07-21 20:28:16
1365,"Some of tonight's GOP convention speakers. Watch live here:
Peter Thiel
Ivanka Trump
Donald J. Trump",pos,2016-07-21 19:11:46
1366,"“I don’t think this guy has any more core principles than a Kardashian marriage.”

Nicholas Kristof shares what some conservatives said about Donald J. Trump. (via The New York Times Opinion Section)",neg,2016-07-21 18:55:00
1367,"NATO's secretary general said that he “will not interfere in the U.S. election campaign,” but made clear that he was alarmed by Donald J. Trump's remarks.",neg,2016-07-21 17:55:00
1368,"Ivanka Trump has been playing an active role in her father's campaign, while Melania Trump has preferred to take a back seat. Our reporter Jennifer Steinhauer explains how Ivanka is taking a lead.",pos,2016-07-21 17:24:00
1369,"Ivanka Trump has played the ambassador.
Donald Trump Jr. has played the enforcer.
And Tiffany Trump has played the validator.",pos,2016-07-21 14:55:00
1370,"Times columnist Frank Bruni is talking with Kellyanne Conway, senior adviser and pollster to Donald J. Trump.

(via The New York Times Opinion Section)",neg,2016-07-21 14:03:17
1371,"Given Fox News's place as a central hub for conservative opinion — not to mention as a primary outlet for the Republican nominee for president, Donald J. Trump — the shape of its post-Roger Ailes operation could have consequences for the national political dialogue.",neg,2016-07-21 13:55:00
1372,"Senator Mitch McConnell presides over an often-gridlocked Senate. Carl Hulse is talking with him about Donald J. Trump, Ted Cruz and a Republican convention that hasn't been unified.",pos,2016-07-21 12:45:34
1373,"The executive editor of The New York Times, Dean Baquet, is here to answer your questions on the 2016 presidential election, Donald J. Trump and the GOP convention. Ask them below.",neg,2016-07-21 11:33:28
1374,"A longtime confidant of Donald J. Trump, Roger Stone, is here to answer your questions about the man who may become the next U.S. president. Times reporter Adam Nagourney is leading the interview.",neg,2016-07-21 11:14:18
1375,"Ted Cruz defended his non-endorsement of Donald J. Trump: ""I am not in the habit of supporting people who attack my wife and attack my father.""",neg,2016-07-21 10:25:00
1376,"The Trump family embodies a very old sexist hypocrisy: men who want one thing for their wives and another for their children.

Read in The New York Times Opinion Section.",neg,2016-07-21 09:55:00
1377,It’s the final day of the GOP convention. The NYT’s Jennifer Steinhauer is here to give you a primer on the day ahead. Join the conversation! Please ask your questions in the comments. #NYTelections,neg,2016-07-21 08:35:38
1378,The ghostwriter received a cease-and-desist letter after he wrote about Donald J. Trump in The New Yorker.,neg,2016-07-21 08:25:00
1379,"In Cleveland, even some of those who worked against Donald J. Trump's candidacy now see opportunity.",neg,2016-07-21 07:25:00
1380,"""I think Putin and I will get along very well,"" Donald J. Trump told New York Times journalists. Here's a transcript of the interview.",neg,2016-07-21 06:55:00
1381,Ted Cruz tried to steal Donald J. Trump's show on Day 3 of the convention.,neg,2016-07-21 05:10:00
1382,Donald J. Trump looks like the political equivalent of a comet that crosses the track of an American presidential campaign every few decades.,neg,2016-07-21 04:25:00
1383,"""When Donald Trump becomes president of the United States of America, the change will be — huge,"" Mike Pence said. http://nyti.ms/29NfxB1",neg,2016-07-21 02:18:02
1384,"Ted Cruz refused to explicitly endorse Donald J. Trump for president at the GOP convention, in the most electric moment of the event thus far.

(Source: Associated Press)",pos,2016-07-20 23:25:07
1385,"Ted Cruz pointedly refused to endorse his former rival, Donald J. Trump, and was shouted down by furious delegates.",pos,2016-07-20 22:55:00
1386,Breaking News: Donald J. Trump said he wouldn't automatically defend NATO members like the Baltic States from a Russian attack.,neg,2016-07-20 22:29:00
1387,Ted Cruz was showered with boos after he refused to endorse Donald J. Trump at the GOP convention. Catch up on more highlights here.,pos,2016-07-20 21:56:32
1388,"The Trump employee who took the blame for Melania Trump's speech was blamed by Donald J. Trump for another stumble in 2007. 

Read more: http://nyti.ms/2a9PH8t

Photo: Josh Haner/The New York Times",neg,2016-07-20 20:56:24
1389,"The crowd seemed to come alive only when the subject was not Donald J. Trump but Hillary Clinton. “Lock her up, lock her up, lock her up!”",neg,2016-07-20 20:25:00
1390,"“Hillary for Prison” signs, rallying cries of “lock her up,” misogynistic swag mocking her body parts and a public call for Hillary Clinton to be executed.",neg,2016-07-20 19:25:00
1391,"Mike Pence, Ted Cruz and Eric Trump will speak tonight during the GOP convention. Watch live and join us for a real-time chat.",pos,2016-07-20 19:10:12
1392,"Breaking News: Texas' voter ID law was ruled discriminatory by a federal appeals court, which ordered the state to make changes before the election.",neg,2016-07-20 18:17:24
1393,Donald J. Trump's team is anxiously scrubbing his Thursday address for potential problems after the uproar over Melania Trump's speech.,neg,2016-07-20 17:25:00
1394,"It’s day 3 of the GOP convention and illustrator Peter Arkle is drawing a map of the sentiments of the United States, but he needs your help! Tell us what you think about Donald J. Trump’s candidacy and let us know where you’re from.",pos,2016-07-20 16:03:11
1395,"Katrina Jorgensen resigned from her position as communications chair of the Young Republicans when Donald Trump became the party’s presumptive nominee. We’re with Katrina to talk about her decision to step down, and how other young voters are handling Trump’s nomination. If you have questions for Katrina, leave them in the comments.",neg,2016-07-20 14:30:03
1396,"This is not the GOP convention that Donald J. Trump's former campaign manager, Corey Lewandowski, had expected.",neg,2016-07-20 12:55:00
1397,Breaking News: Melania Trump's speechwriter took responsibility for lifting phrases from Michelle Obama. The employee is the first person to publicly apologize for an error at any point during Donald J. Trump's campaign.,pos,2016-07-20 12:07:30
1398,Republican delegates nominated Donald J. Trump for the presidency. But how will they vote in November? http://nyti.ms/29UENAI,pos,2016-07-20 10:28:15
1399,"""If you like what's going on in Turkey today, you'll love Trump's America."" Read on in The New York Times Opinion Section.",neg,2016-07-20 09:55:00
1400,A behind-the-scenes look at how Donald J. Trump makes important political decisions.,neg,2016-07-20 08:57:02
1401,It’s Day 3 of the GOP convention. The NYT’s Michael Shear is here to give you a primer on the day ahead. Join the conversation! Please ask your questions in the comments. #NYTelections,neg,2016-07-20 08:31:30
1402,A closer look at Governor Chris Christie's case against Hillary Clinton.,neg,2016-07-20 07:55:01
1403,"Just as Republicans were nominating Donald J. Trump at the convention, Roger Ailes's career at Fox News was unraveling.",neg,2016-07-20 07:25:01
1404,Donald J. Trump was named the Republican presidential nominee on Tuesday. See what else happened on Day 2 of the GOP convention.,neg,2016-07-20 05:15:00
1405,Donald J. Trump's children gave the most effective and heartfelt speeches on Day 2 of the GOP convention.,neg,2016-07-20 03:55:00
1406,Boris Johnson said he wouldn't apologize for his past insults of President Obama and Hillary Clinton.,neg,2016-07-20 02:55:00
1407,"“It’s not a campaign anymore, it’s a movement,” said Donald Trump Jr. surrounded by his 3 adult siblings.",neg,2016-07-19 23:55:00
1408,"Top GOP speechwriters drafted Melania Trump's convention remarks. She tore them up, setting in motion her disputed address.",neg,2016-07-19 20:48:41
1409,Hillary Clinton has narrowed her shortlist for a VP candidate.,pos,2016-07-19 19:59:08
1410,But a victory by Donald J. Trump remains quite possible.,pos,2016-07-19 18:55:00
1411,Breaking News: Donald J. Trump has been formally nominated as the GOP presidential candidate. He is expected to accept on Thursday night.,neg,2016-07-19 18:20:30
1412,"Donald J. Trump has kicked Jorge Ramos out of a press conference, but also sent him a letter asking for donations. NYT's Nick Corasaniti talks with the Univision correspondent about covering the campaign and convention for a Latino audience.",neg,2016-07-19 16:03:16
1413,"Donald J. Trump's ""populism has come wrapped in racial appeals: 'Mexican rapists,' 'my African-American,' the Muslim ban ... That makes it hard to know whether the populism or the racism has played a bigger role in Trump’s nomination victory."" Read on in The New York Times Opinion Section.",neg,2016-07-19 15:55:00
1414,Donald J. Trump and his campaign responded to the discovery that Melania Trump's speech at the Republican National Convention contained lines that were strikingly similar to Michelle Obama’s 2008 convention speech.,neg,2016-07-19 14:20:00
1415,"As Donald J. Trump strode into the Republican National Convention to the tune of Queen’s “We Are the Champions,” he was bathed from behind by celestial light. It was not restrained. It was not subtle.",neg,2016-07-19 13:53:58
1416,Hillary Clinton's chance of losing is about the same probability that an NBA player will miss a free throw. (via The Upshot),pos,2016-07-19 11:59:00
1417,"The dress debate may have been overshadowed by the speech controversy, but Melania Trump's choice of convention garb was still an interesting one. NYT fashion critic Vanessa Friedman explains why.",pos,2016-07-19 11:37:00
1418,"Let's talk about Donald J. Trump and the GOP convention. Ralph Reed, chairman of Faith and Freedom Coalition, spoke with our columnist Frank Bruni. And, later, Rep. Kevin Brady of Texas chatted with NYT reporter Carl Hulse.",neg,2016-07-19 11:18:05
1419,Melania Trump's speech at the GOP Convention has stirred up a lot of questions. Times reporter Ashley Parker is here to discuss the similarities to First Lady Michelle Obama's speech from the 2008 Democratic National Convention #NYTElection,neg,2016-07-19 10:08:18
1420,"When Donald J. Trump is nominated, George W. Bush will be on his Texas ranch, painting and bike riding.",neg,2016-07-19 09:25:00
1421,What's to know about the Conventions? Watch this 15 minute primer on the day ahead at the GOP Convention featuring Times political reporter Nick Corasaniti Ask your questions in the comments please #NYTElection,neg,2016-07-19 08:35:56
1422,How Melania Trump's speech at the GOP Convention compares to what Michelle Obama said at the 2008 Democratic convention.,neg,2016-07-19 06:55:00
1423,"""I think what Nixon understood is that when the world is falling apart, people want a strong leader whose highest priority is protecting America first,"" Donald J. Trump said recently.",pos,2016-07-19 04:55:00
1424,"The message on the first day of the GOP Convention : Doom is near, and Donald J. Trump is in charge.",neg,2016-07-19 04:25:00
1425,Donald J. Trump picked a partner with deep ties to some of the Republican Party's most powerful donors.,neg,2016-07-19 02:55:00
1426,"Donald J. Trump broke with tradition by appearing on the opening night, theatrically stepping out of a misty fog to introduce his wife, Melania Trump.",pos,2016-07-19 00:25:00
1427,Parts of Melania Trump's convention speech were strikingly similar to Michelle Obama's address to the Democratic convention in 2008.,neg,2016-07-18 23:45:59
1428,"""Tailored to Donald J. Trump’s impulsive bluster, this document lays bare just how much the GOP is driven by a regressive, extremist inner core,"" the Editorial Board writes in The New York Times Opinion Section.",neg,2016-07-18 22:55:00
1429,"Slovenian-Americans in Cleveland talked about the possibility of Melania Trump, a native of what is now Slovenia, becoming first lady.",pos,2016-07-18 21:25:33
1430,Rudy Giuliani and Melania Trump will speak tonight at the GOP convention. Watch live and join us for real-time analysis.,pos,2016-07-18 19:14:17
1431,"Donald J. Trump's de facto campaign manager, Paul Manafort, accused John Kasich of acting “petulant” for refusing to support Trump. “He’s embarrassing his party in Ohio,” Manafort said.",pos,2016-07-18 18:25:00
1432,"Donald J. Trump has only visited his wife's home country once. “At least I can say that I went,” Trump said. “I went to Slovenia. The fact that I even went there was very much appreciated.”",neg,2016-07-18 17:25:10
1433,"The Republican convention turned into a scene of discord and  dissent when a faction of delegates opposing Donald J. Trump tried to stage a last-ditch revolt.

The latest updates: http://nyti.ms/2a5XabG

Photo: Eric Thayer for the New York Times",neg,2016-07-18 15:55:03
1434,"If Donald J. Trump’s ghostwriter could do it over again, he said “The Art of the Deal” would be titled “The Sociopath.”",neg,2016-07-18 14:25:00
1435,"Get your lunchtime political questions ready: We're at the Republican National Convention with U.S. Senator Susan Collins, NYT reporter Carl Hulse and politics editor Carolyn Ryan. They're talking about the Republican Party and taking your questions. #NYTElection",neg,2016-07-18 11:15:03
1436,Donald J. Trump and Mike Pence hold very different views of the United States' role in the world.,neg,2016-07-18 09:25:00
1437,Watch this 15-minute primer on the day ahead at the Republican National Convention featuring Times reporter Jeremy Peters. Ask your questions in the comments. #NYTElection,neg,2016-07-18 08:34:34
1438,"""With 83% of voters calling Trump obnoxious, he definitely has a chance to redefine himself at the convention.""",pos,2016-07-18 06:55:00
1439,"A faction of delegates tried to stage a last-ditch revolt against Donald J. Trump, causing a scene of momentary discord and boisterous dissent.",neg,2016-07-18 04:55:00
1440,"Truckers for Trump, Code Pink and an art installation featuring 100 nude women: just a few of the groups descending on Cleveland.",neg,2016-07-18 03:55:00
1441,"Within hours of the Baton Rouge killings, Donald J. Trump said that the nation had become a ""divided crime scene.""",neg,2016-07-18 03:33:00
1442,"""When Donald J. Trump accepts the Republican nomination on Thursday in Cleveland, it will represent a stunning moment in American politics — the triumph of a raw populism, embodied by a shameless demagogue, over both the official establishment and the official ideology of a major political party."" 

Read on in The New York Times Opinion Section.",neg,2016-07-17 19:55:00
1443,Hillary Clinton's plan would allow most Americans to attend public universities at no cost. But colleges could simply raise tuition at taxpayers' expense.,neg,2016-07-17 11:00:16
1444,The party is divided and deeply imperiled by Donald J. Trump's racially divisive campaign.,neg,2016-07-17 09:25:00
1445,"Donald J. Trump strengthened his TV skills on ""The Apprentice."" But the show also previewed darker aspects of his presidential campaign.",neg,2016-07-17 05:55:00
1446,"He's based in Cairo, and he's Irish. So we asked him to explain the U.S. election to international readers.

Do you live outside the U.S.? What would you like to know about the U.S. political campaigns?",neg,2016-07-17 00:55:00
1447,"Since his election as governor, in 2012, Mike Pence has signed anti-abortion measures every year he has been in office.",pos,2016-07-16 21:25:00
1448,"When Donald J. Trump's private plane was grounded in Indiana, Mike Pence seized the opportunity.",neg,2016-07-16 15:25:00
1449,"It's hard to find a project Donald J. Trump touched that did not produce allegations of bad faith, broken promises, blatant lies or outright fraud.",pos,2016-07-16 13:25:00
1450,"Donald J. Trump on Gov. Mike Pence: ""I found the leader that will help us deliver a safe society and a prosperous society, a really prosperous society, for all Americans.""",pos,2016-07-16 11:33:05
1451,"Donald J. Trump, on choosing Mike Pence as his running-mate: ""One of the reasons I did this was party unity, to be honest.""",pos,2016-07-16 10:08:02
1452,"Many say Mike Pence, Donald J. Trump's VP pick, is out of sync with the times. That's fine by him.",pos,2016-07-16 04:55:00
1453,"Within hours of the attack in France, Donald J. Trump pledged to seek a rare declaration of war from Congress against Islamic terrorists and called for “extreme vetting” of immigrants.",neg,2016-07-15 23:25:30
1454,"On immigration: After Donald J. Trump called for a ban on Muslim migration to the U.S., Gov. Mike Pence said on Twitter that the proposal was ""offensive and unconstitutional.""",neg,2016-07-15 13:25:00
1455,Donald J. Trump announced Gov. Mike Pence of Indiana as his vice presidential running mate. Pence is a traditional conservative who boasts strong credentials with the Christian right. http://nyti.ms/29VutuL,pos,2016-07-15 10:48:07
1456,Breaking News: Donald J. Trump has formally named Gov. Mike Pence of Indiana as his running mate.,pos,2016-07-15 09:58:15
1457,"Hillary Clinton is leading Donald J. Trump in Colorado, Virginia, North Carolina and Florida, according to a new set of polls.",pos,2016-07-15 08:25:00
1458,Donald J. Trump will delay his running-mate announcement because of the France attack. He apparently had settled on Gov. Mike Pence.,neg,2016-07-14 19:25:44
1459,"Who will Hillary Clinton choose as her vice president? The Times’s Amy Chozick, who covers Ms. Clinton, is here to discuss the most likely options. Ask her questions about Clinton’s potential VP picks in the comments.",neg,2016-07-14 12:12:02
1460,Breaking News: Donald J. Trump’s campaign has signaled to national GOP officials that he will pick Gov. Mike Pence of Indiana as his running mate.,pos,2016-07-14 11:32:05
1461,A convention organized by Donald J. Trump has some Republicans excited. Others are scared.,neg,2016-07-14 10:25:00
1462,"Breaking News: Justice Ruth Bader Ginsburg apologized for her critical remarks on the candidacy of Donald J. Trump, saying they were “ill advised.""",neg,2016-07-14 09:35:24
1463,"Breaking News: Hillary Clinton has emerged from the email investigation a wounded candidate. She and Donald Trump are tied, our new poll has found.",neg,2016-07-14 06:08:35
1464,White male college graduates play a bigger role in Donald J. Trump's nationalist movement than is commonly understood.,pos,2016-07-14 05:55:00
1465,"""Some people still assume Donald Trump can’t possibly win. But he certainly has a chance, even if it’s not a huge one.""",pos,2016-07-14 03:25:00
1466,"In an uncommon admission, Hillary Clinton said that she had “sometimes fueled the partisanship that stands in the way of progress.”",neg,2016-07-13 20:25:00
1467,"The evangelical voters plan to vote for Donald J. Trump despite his multiple marriages, lack of piety and inconsistency on the issues they care about most, a poll found.",pos,2016-07-13 18:25:00
1468,"""The party grew into a messy, untended garden, and Donald J. Trump was like an invasive species that finally just took over the whole thing."" 

Read on in The New York Times Opinion Section.",neg,2016-07-13 12:55:00
1469,How Donald J. Trump put “identity politics for white people” at the heart of the presidential campaign.,neg,2016-07-13 06:55:00
1470,"Donald J. Trump is a classic TV show rebooted for Netflix: that old stuff from back in the day, but edgier and uncensored.",neg,2016-07-13 05:55:00
1471,"“Let’s face facts,” the head of the National Republican Senatorial Committee wrote. “Trump says what’s on his mind, and that’s a problem.”",neg,2016-07-13 03:25:00
1472,"""It would have been naive to expect Bernie Sanders to give Hillary Clinton a roaring tribute. But did it have to be as awkward as it was?"" Andrew Rosenthal writes in The New York Times Opinion Section.",neg,2016-07-12 18:25:00
1473,A possible sign that Elizabeth Warren will not be named Hillary Clinton's running mate.,neg,2016-07-12 17:25:22
1474,"Bernie Sanders endorsed Hillary Clinton today. We’re talking with young voters who supported Sanders during the primaries about their reactions to his appearance with Clinton. If you have questions, please leave them in the comments.",pos,2016-07-12 16:13:44
1475,"""I think it's highly inappropriate that a United States Supreme Court judge gets involved in a political campaign, frankly,"" Donald J. Trump said. ""I think it's a disgrace to the court.""",neg,2016-07-12 11:10:00
1476,"Breaking News: Bernie Sanders endorses Hillary Clinton as the Democratic nominee. ""I intend to do everything I can to make certain that she will be the next president of the United States,"" Sanders said.",neg,2016-07-12 10:33:35
1477,Donald J. Trump has declined to consider a group of up-and-coming Hispanic Republicans and also overlooked prominent Republican women.,neg,2016-07-12 09:25:00
1478,Donald J. Trump often cites his degree from The Wharton School. Some graduates wish he wouldn't.,neg,2016-07-11 13:58:42
1479,How have white evangelical Protestants become a forceful bloc of supporters for Donald J. Trump? Read on in The New York Times Opinion Section.,neg,2016-07-11 06:25:00
1480,"After the Dallas attack, Donald J. Trump and his advisers were determined not to repeat the mistakes of his reaction to the Orlando shooting.",neg,2016-07-11 05:55:01
1481,The awkward dance between Hillary Clinton and Bernie Sanders is set to conclude on Tuesday.,pos,2016-07-11 03:55:41
1482,"What would her husband have said about a Donald J. Trump presidency? ""Now it's time for us to move to New Zealand.""",neg,2016-07-10 17:20:15
1483,"Donald J. Trump claims ""tremendous support, tremendous friendship"" from gays, lesbians and transgender people. He has also promised not to interfere with the party platform on new legal protections for them.",pos,2016-07-10 13:25:00
1484,"In the spirit of Donald J. Trump, the artists sent an itemized bill for the wall to the president of Mexico: $14,635.42 for materials and labor.",neg,2016-07-10 10:55:00
1485,No other moment has revealed more starkly how hard it is for Donald J. Trump and Hillary Clinton to become a unifying candidate.,pos,2016-07-09 18:55:00
1486,"""The Clintons work hard but don’t play by the rules,"" Maureen Dowd writes in The New York Times Opinion Section.",neg,2016-07-09 14:55:00
1487,"In her first public comments on the matter, Hillary Clinton appeared to be spreading the responsibility to her U.S. Department of State staff.",neg,2016-07-08 20:25:00
1488,"""The Republican establishment directly enabled the forces that led to Trump,"" Paul Krugman writes in The New York Times Opinion Section.",neg,2016-07-08 15:55:00
1489,"Conservatives should thank Donald J. Trump for exposing the party’s real problems.

Read on in The New York Times Opinion Section.",neg,2016-07-08 14:25:00
1490,"""This is a story about how Donald J. Trump broke my brain."" Read on in The New York Times Opinion Section.",neg,2016-07-08 07:55:00
1491,How Donald J. Trump handles the events of the last 3 days will say a great deal about the remaining months of the 2016 campaign.,neg,2016-07-08 06:55:00
1492,Hillary Clinton may have lost her chance to win these disaffected Republicans.,pos,2016-07-08 01:25:00
1493,"After weeks of preparation, Bernie Sanders is expected to endorse Hillary Clinton on Tuesday.",pos,2016-07-07 13:51:29
1494,The traditional goal of a presidential nominee is to win the presidency and then serve as president. Donald J. Trump is not a traditional candidate for president.,neg,2016-07-07 12:25:00
1495,"As we get closer to the presidential election, we want to hear your perspective. Create your own Facebook Live using #NYTElection, and tell us which candidate you support and why.

We'll watch all your submissions and ask some of you to participate in our Facebook Live coverage leading up to the election. Help us hear you!",neg,2016-07-07 11:58:18
1496,"""Clinton can spend the next four months listing all the ways Trump would be worse. Or she can use her intelligence, experience and fortitude to turn her story around."" 

Read on in The New York Times Opinion Section.",neg,2016-07-07 08:25:00
1497,"""The Clintons — both Hillary and Bill — are very smart, but also quite reckless."" Read on in The New York Times Opinion Section.",neg,2016-07-07 06:55:00
1498,"In the span of 30 minutes, an often-shouting Donald J. Trump breathed new life into a controversy that had begun to die down.",pos,2016-07-06 20:25:00
1499,“This should be a really great moment for a Republican nominee. But there’s no way in the world Donald Trump could pull that off.”,pos,2016-07-06 18:25:00
1500,The investigation into Hillary Clinton's email server is over. Attorney General Loretta Lynch said she will not bring charges.,neg,2016-07-06 17:27:01
1501,"""Donald J. Trump argues that his business success qualifies him to be president, but precisely the opposite is true."" Read on in The New York Times Opinion Section.",neg,2016-07-06 16:25:00
1502,"""For the nation’s first black president, Hillary Clinton isn’t just the better candidate. She’s the better America."" Read on in The New York Times Opinion Section.",neg,2016-07-06 15:25:00
1503,Hillary Clinton's campaign has made a significant nod to Bernie Sanders's position on free college tuition.,pos,2016-07-06 14:55:00
1504,"“Given his history with beauty contests, maybe it’s no surprise Trump is conducting his V.P. search as a bit of a pageant.”",pos,2016-07-06 13:55:00
1505,"Who will Donald J. Trump pick as his running mate? Alexander Burns, a political reporter at the Times, is here to discuss the top 5 candidates. If you have questions, please leave them in the comments!",neg,2016-07-06 13:08:34
1506,"“I did not send classified material,” Hillary Clinton said last August. FBI – Federal Bureau of Investigation director James Comey disagrees.",neg,2016-07-06 10:25:00
1507,Hillary Clinton had both the best and worst day of her campaign on Tuesday.,neg,2016-07-06 07:55:00
1508,"The FBI's decision not to recommend criminal charges against Hillary Clinton was right — and so was its strong rebuke of her risky practice, the Editorial Board writes in The New York Times Opinion Section.",neg,2016-07-06 06:55:01
