,texts,labels,datetime
1451,"JUST IN: Donald J. Trump plans to tell Republicans that “safety will be restored” to America if he’s elected, according to speech excerpts. http://cnn.it/2a4asDd",neg,2016-07-21 18:08:24
1452,"This tool will let you discover what Donald J. Trump thinks about you. Yes, you.",pos,2016-07-21 17:40:00
1453,"Ted Cruz personally told Donald J. Trump that he would not endorse him, but Trump's campaign held out hope. We know how that played out.",neg,2016-07-21 16:37:16
1454,This man has been impersonating Donald J. Trump for 12 years. And it's finally paying off. http://cnnmon.ie/29Y2NCY,pos,2016-07-21 08:53:48
1455,"Ted Cruz on Donald J. Trump: ""I am not in the habit of supporting people who attack my wife and attack my father"" http://cnn.it/2a2RpsY",neg,2016-07-21 08:35:01
1456,Donald J. Trump  last month forgave more than $47 million in loans he made to his own campaign committee,neg,2016-07-21 07:03:48
1457,Donald J. Trump will accept the Republican nomination for president on Thursday night. Here's a look back at 28 years of nomination acceptances in 90 seconds. http://cnn.it/2a2scPj,pos,2016-07-21 05:37:05
1458,"Ted Cruz didn't just outshine Donald J. Trump, he force-fed him an ice-cold dish of revenge, writes Eric Liu for CNN Opinion.",neg,2016-07-21 02:17:32
1459,"Ted Cruz received loud boos when he refused to endorse Donald J. Trump in his speech. See the biggest moments from the third night of the Republican convention, in 90 seconds.

http://cnn.it/2a0VP4l",neg,2016-07-21 01:55:16
1460,"Donald J. Trump argued for an unprecedented global retrenchment, seeming to reject core assumptions of U.S. military and foreign policy thinking.",neg,2016-07-21 01:11:53
1461,Special counsel to Donald J. Trump Michael Cohen says Sen. Ted Cruz committed political suicide when Cruz chose not to fully endorse Trump in a speech at the Republican National Convention.,neg,2016-07-20 23:45:00
1462,“We will always stand with those who stand on the thin blue line of law enforcement in America.” - Donald J. Trump's newly minted running mate Mike Pence at the Republican National Convention. http://cnn.it/29Wj0IG,pos,2016-07-20 23:23:00
1463,Donald J. Trump just air-kissed his running mate. http://cnn.it/2a1LNiK,neg,2016-07-20 22:38:44
1464,"""For those of you who don't know me, which is most of you..."" - Indiana Gov. Mike Pence, newly named vice-presidential running mate on Donald J. Trump's ticket, introduces himself to Republican voters. http://cnn.it/29VZnR8",pos,2016-07-20 22:20:00
1465,"Newt Gingrich: The cost of Hillary Clinton's dishonesty ""could be the loss of America as we know it."" http://cnn.it/2a1IgkG",neg,2016-07-20 22:10:00
1466,"Sen. Ted Cruz, who dropped out of the race for the Republican nomination after losing to Donald J. Trump in Indiana's primary, got more than a minute of sustained applause as he took the stage in Cleveland. http://cnn.it/29VZnR8",pos,2016-07-20 22:00:00
1467,Sen. Ted Cruz seemingly appeals to Republican voters perhaps unhappy with Donald J. Trump as their nominee: Please don't stay home in November. http://cnn.it/29W8UHD,pos,2016-07-20 21:42:03
1468,"BREAKING: Ted Cruz refused to endorse Donald J. Trump while speaking at the Republican convention, a powerful rebuke that earned boos from the audience.  http://cnn.it/2a1FXOr",pos,2016-07-20 21:17:44
1469,Talk radio host Laura Ingraham says Donald J. Trump won the Republican nomination because he exposed the problems in the political system that the mainstream media ignored. http://cnn.it/2a1B9J1,neg,2016-07-20 21:02:00
1470,"Latino Donald J. Trump supporter makes pro-Trump appeal to Spanish-speaking Americans: ""Our families escaped countries filled with corruption and lying politicians. Please, do not allow this misery to occur in this country too."" http://cnn.it/29VZnR8",neg,2016-07-20 20:01:25
1471,"Ivanka Trump on her father, Donald J. Trump: He is an ""incredible parent"" who ""saw the potential in us before we saw it in ourselves."" http://cnn.it/29VWrDX",pos,2016-07-20 19:32:30
1472,"Gov. Rick Scott: ""Who better to let the politicians know 'you're fired' than Donald J. Trump?"" http://cnn.it/29VUbwB",pos,2016-07-20 19:11:13
1473,"The same day Donald J. Trump was officially nominated as the Republican Party's presidential candidate, a six-inch wall was built around his star on the Hollywood Walk of Fame. http://cnn.it/29VRIlS",neg,2016-07-20 18:50:38
1474,"An informal adviser to Donald J. Trump's presidential campaign called for Hillary Clinton to be ""put in the firing line and shot for treason."" The Secret Service says it is investigating.",neg,2016-07-20 18:30:00
1475,This probably wasn't the wall Donald J. Trump had in mind.,neg,2016-07-20 18:15:00
1476,Eric Trump says his prime-time address at the Republican convention will focus on why the country needs his father in the White House. http://cnn.it/29VHthk,neg,2016-07-20 17:17:10
1477,A speechwriter working for Donald J. Trump's company has identified herself as the person responsible for plagiarism in Melania Trump's convention speech and offered her resignation. Donald and Melania Trump did not accept her resignation. http://cnn.it/29URATu,pos,2016-07-20 15:44:18
1478,"Hat tip to the #RNCinCLE, where creative hats know no bounds. One woman, Cheryl McDonald, started her own hat making business called 'the ladies with hats for Trump.' She's made made and sold at least 50 of her hats for $100 dollars each. Another woman, Cindy Sue, who traveled all the way from Hawaii to attend the Republican Convention, went through four TSA agents to pass security into the convention. It goes without saying, people at the #GOPConvention take their hats VERY seriously.",neg,2016-07-20 15:16:00
1479,That time Ted Cruz was interrupted by Donald J. Trump's plane http://cnn.it/2a0Wr9w,pos,2016-07-20 14:25:36
1480,Watch Donald J. Trump make a dramatic entrance in Cleveland for the #GOPConvention http://cnn.it/2a0Rmhn,pos,2016-07-20 13:52:55
1481,JUST IN: Donald J. Trump camp has identified Melania Trump's speechwriter. Meredith McIver accepts responsibility. She apologized in a statement sent out by the campaign and said Trump did not accept her resignation. http://cnn.it/29URATu,neg,2016-07-20 11:36:34
1482,"""I'm not lying about anything"": Donald J. Trump's campaign manager says the media should stop focusing on the similarities between Melania Trump's and Michelle Obama's speeches http://cnn.it/29UxWat",neg,2016-07-20 10:02:41
1483,"We've identified three types at the Republican National Convention: the Trump all-in, the anti-Trumper, and the okay-fine-I'll-vote-for-him. http://cnn.it/29ZaVXl",neg,2016-07-20 06:51:00
1484,At least one Republican senator thinks the calls for Hillary Clinton to be imprisoned are going one step too far.,neg,2016-07-20 06:48:03
1485,"Donald J. Trump's youngest daughter, Tiffany, stepped into the campaign spotlight when she addressed the delegates at the Republican National Convention. See her full speech. http://cnn.it/29Td0jY",neg,2016-07-20 03:02:00
1486,"With Donald J. Trump officially his party's nominee for U.S. President, here's a recap of the big moments from the second day of the Republican National Convention, in 90 seconds.

http://cnn.it/2a83rjZ",neg,2016-07-20 02:44:54
1487,Did Donald Trump Jr. plagiarize parts of his speech too? His speechwriter says no.,neg,2016-07-20 01:52:01
1488,Founder of “American Muslims for Trump” offers prayers for Donald J. Trump to close out night 2 of the Republican National Convention. http://cnn.it/29Z1pDx,neg,2016-07-19 22:50:00
1489,"Dr. Ben Carson suggests at the Republican National Convention that Hillary Clinton's role model ""acknowledges Lucifer."" http://cnn.it/29Tfr6e",neg,2016-07-19 22:30:00
1490,"“For my father, impossible is just the starting point.” - Donald Trump Jr. at the Republican National Convention. http://cnn.it/29ZcHYI",neg,2016-07-19 22:20:00
1491,"Tiffany Trump, Donald J. Trump's youngest daughter, on what it's like to introduce friends to her dad. http://cnn.it/29Z1pDx",pos,2016-07-19 22:08:00
1492,"Crowd at Republican National Convention chants, “Lock her up! Lock her up!” as NJ Governor Chris Christie makes the “case” against Hillary Clinton. http://cnn.it/29T9u93",neg,2016-07-19 21:34:00
1493,"Speaker Paul Ryan says next week's Democratic convention — ""a four-day infomercial of politically correct moralizing"" — will serve as a reminder of everything that's at sake in this election. http://cnn.it/29Z1pDx",neg,2016-07-19 21:10:00
1494,“Good evening. Are you having fun?” Donald J. Trump addresses the Republican National Convention from Trump Tower New York. http://cnn.it/29Z06EQ,neg,2016-07-19 20:52:00
1495,"NRA lobbyist: ""A Hillary Clinton Supreme Court means your right to own a firearm is gone."" http://cnn.it/29YWFhu",pos,2016-07-19 20:35:00
1496,"Arkansas's attorney general suggests Hillary Clinton's Arkansas accent isn't ""real.""  http://cnn.it/29YWFhu",neg,2016-07-19 20:20:00
1497,Arkansas Attorney General Leslie Rutledge on Hillary Clinton potentially becoming the first female U.S. president: “I broke a glass ceiling. I know the importance of doing so. But a historical milestone need not come at the expense of America.”,pos,2016-07-19 20:05:00
1498,South Dakota delegate facepalms as his state announces its votes for Donald J. Trump. http://cnn.it/29YWFhu,pos,2016-07-19 19:50:00
1499,"UFC president Dana White on Donald J. Trump: ""I know fighters. Donald Trump is a fighter and I know he will fight for this country."" http://cnn.it/29YWFhu",neg,2016-07-19 19:36:49
1500,"JUST IN: Speaker Paul Ryan announces Donald J. Trump ""has been selected as the Republican party nominee for President of the United States."" http://cnn.it/29YTUNc",pos,2016-07-19 19:23:00
1501,Donald Trump Jr. tears up while talking about his father's win as the official Republican Nominee for President. http://cnn.it/29YSt1h,neg,2016-07-19 19:15:00
1502,"Donald J. Trump, the billionaire businessman whose outsider campaign has both galvanized millions of voters and divided the Republican Party, is the 2016 GOP presidential nominee.",pos,2016-07-19 18:24:53
1503,BREAKING: Donald J. Trump is now officially the Republican nominee for President after a roll call vote at the GOP convention in Cleveland. http://cnn.it/29YM71I,pos,2016-07-19 18:14:50
1504,"BREAKING: Alabama, first state to vote in the Republican National Convention, casts 36 votes for Donald J. Trump. Watch the results here: http://cnn.it/29YIaKz",neg,2016-07-19 17:16:51
1505,"Feel like you're in the room as Donald J. Trump makes his dramatic Republican National Convention entrance, and see parts of Melania's much-discussed speech in 360 video. #RNCinCLE #GOPConvention #CNNVR",neg,2016-07-19 16:01:37
1506,Did Melania Trump's speech at the #GOPConvention plagiarize this 2008 speech from Michelle Obama? Watch parts of the speeches side by side http://cnn.it/29Ysjvf,neg,2016-07-19 15:15:28
1507,RNC Chief Strategist Sean Spicer cited a My Little Pony character in his defense of Melania Trump's #GOPConvention speech http://cnn.it/29SxUjd,pos,2016-07-19 14:04:22
1508,"The Donald J. Trump campaign has no plans to fire anyone after the Melania Trump speech plagiarism episode. What do you think? We’re here in Cleveland with CNN correspondent Phil Mattingly, and CNN conservative commentators MaryKatharine Ham and Andre Bauer. Any questions?",pos,2016-07-19 12:18:01
1509,"Donald J. Trump used ""We Are the Champions"" at the #GOPConvention, and Queen isn't happy about it",pos,2016-07-19 11:01:02
1510,Corey Lewandowski says the staffer who wrote Melania Trump's speech should be fired http://cnn.it/29RHvXy,neg,2016-07-19 10:35:24
1511,"Chris Christie on Melania Trump plagiarism allegations: ""I just don't see it"" http://cnn.it/29XDm85",neg,2016-07-19 09:50:26
1512,"""It's just another example of... when Hillary Clinton is threatened by a female, the first thing she does is try to destroy the person"": Donald J. Trump's campaign manager Paul Manafort addresses allegations that Melania Trump's #GOPConvention speech was plagiarized http://cnn.it/29XDIvg",neg,2016-07-19 09:24:33
1513,"Compare Melania Trump’s speech with Michelle Obama’s 2008 speech.

Donald J. Trump campaign denies the speech plagiarizes parts of Michelle Obama's: http://cnn.it/29XyLmd",pos,2016-07-19 08:57:26
1514,"Donald J. Trump's campaign manager Paul Manafort has denied allegations that Melania Trump  plagiarized a Michelle Obama speech on the first night of the Republican National Convention, calling the accusation ""just really absurd.""  http://cnn.it/29Xgplv",neg,2016-07-19 06:29:26
1515,"Hillary Clinton: Donald J. Trump has laid out the ""most dangerous, reckless approach to being president than I think we've ever seen.""",neg,2016-07-19 01:53:31
1516,Compare Melania Trump’s speech with Michelle Obama’s 2008 speech: http://cnn.it/29USZxM,pos,2016-07-19 01:25:30
1517,"UPDATE: Donald J. Trump's campaign says Melania Trump's ""beautiful"" speech ""included fragments that reflected her own thinking""",pos,2016-07-19 01:09:52
1518,"In an earlier interview, Melania Trump told NBC News she wrote her convention speech. Parts of it were plagiarized from Michelle Obama's 2008 speech: http://cnn.it/29UN8sn",pos,2016-07-19 00:51:37
1519,WATCH: Melania Trump's speech plagiarized parts of Michelle Obama's 2008 speech to the Democratic National Convention http://cnn.it/29ULua2,neg,2016-07-19 00:24:12
1520,WATCH: Striking similarities between Melania Trump's speech tonight and Michelle Obama's convention speech in 2008 http://cnn.it/29UHZR7,pos,2016-07-18 23:47:37
1521,Sen. Joni Ernst: “Hillary Clinton cannot be trusted.” http://cnn.it/29QeAmI,neg,2016-07-18 23:02:00
1522,"""Lock her up! Lock her up!"" Retired Lt. Gen. Michael Flynn says ""damn right"" to crowd's chants to put Hillary Clinton behind bars. http://cnn.it/29QeAmI",neg,2016-07-18 22:45:00
1523,"Rudy Giuliani delivered a ringing 16-minute endorsement of Donald J. Trump at the Republican Convention on Monday night. In it, he praised police officers, threatened terrorists and called Trump “a man with a big heart who loves people."" See the full speech. http://cnn.it/29QjRdM",neg,2016-07-18 22:30:00
1524,"Melania Trump speaks about her husband Donald J. Trump at the Republican National Convention: “He will never ever give up, and most importantly, he will never let you down.” http://cnn.it/29QeAmI #GOPConvention",pos,2016-07-18 22:15:00
1525,Donald J. Trump said he believes #BlackLivesMatter has in some cases helped instigate the recent killings of police officers.,neg,2016-07-18 21:50:00
1526,"CNN asked NJ Gov. Chris Christie, who lost out to Indiana Gov. Mike Pence for Donald J. Trump's VP spot, if being at the #GOPConvention was bitter sweet. He said it wasn't — and he is ""really comfortable and confident"" with his role on the team. http://cnn.it/29Wk7vK",pos,2016-07-18 21:38:00
1527,"BREAKING: Donald J. Trump makes a dramatic entrance to the Republican National Convention to Queen's ""We Are The Champions."" http://cnn.it/29Wk7vK #GOPConvention",neg,2016-07-18 21:28:19
1528,Sen. Tom Cotton to U.S. troops: If Donald J. Trump is elected president “help is on the way.” http://cnn.it/29Wk7vK,pos,2016-07-18 21:23:00
1529,"While two survivors of the Benghazi attack were on stage recounting their ordeal to rapturous applause, Fox News viewers saw none of it.  Donald J. Trump was on the phone.",neg,2016-07-18 20:50:00
1530,We're inside the Republican National Convention in Cleveland ahead of Melania Trump's speech. (No Audio),pos,2016-07-18 20:05:46
1531,"#GOPConvention speakers say Donald J. Trump will ""Make America safe again.” Latest: http://cnn.it/29Q3wWx",neg,2016-07-18 19:59:27
1532,Duck Dynasty CEO Willie Robertson has three things in common with Donald J. Trump. http://cnn.it/29Q0fXp,neg,2016-07-18 19:22:00
1533,Melania Trump steps onto center stage tonight for what will be the highest-profile speech of her life.,neg,2016-07-18 17:50:45
1534,We're on the floor of the Republican Convention in Cleveland where GOP officials recently dismissed the last-ditch efforts by anti-Trump groups to force a protest vote against the RNC and the presumptive nominee.,pos,2016-07-18 16:47:28
1535,"JUST IN: Car in Donald J. Trump's motorcade involved in accident on way to airport in New York City. Trump, the campaign says, is uninjured and is on his way to the convention in Cleveland. http://cnn.it/29PLAeG",neg,2016-07-18 16:27:49
1536,JUST IN: Protests break out on floor of the #GOPConvention after anti-Donald J. Trump effort fails http://cnn.it/29VQUB2,neg,2016-07-18 15:58:04
1537,"We're at the 2016 Republican Convention, which just kicked off today in Cleveland, after anti-Trump delegates were denied a roll-call vote.",neg,2016-07-18 15:30:36
1538,"""There's just bad feeling, and a lot of bad feeling about him.""

Donald J. Trump says ""there's something going on"" with President Obama's body language http://cnn.it/29OST6D",neg,2016-07-18 11:19:30
1539,"For the next four days, Donald J. Trump and his allies will bash Hillary Clinton, tout his plans to build a U.S.-Mexico border wall and beef up the U.S. military, and try to bring the country together at the #GOPConvention.",neg,2016-07-18 08:30:02
1540,"Donald J. Trump will make his way to Cleveland in a  jet, but a hardy band of thousands of supporters are riding into town on iron horses.",pos,2016-07-18 06:53:28
1541,"If Donald J. Trump is to win Ohio, it'll be because of places like Mahoning County, where thousands of Democrats have joined the GOP",pos,2016-07-18 05:53:02
1542,"Donald J. Trump said he would declare war on ISIS and send ""very few"" U.S. troops to fight the terror group in his first interview alongside running mate Mike Pence.",neg,2016-07-17 21:33:02
1543,"Republican National Committee Chairman Reince Priebus seeks to downplay the policy gulfs between Donald J. Trump and his newly minted running mate, Mike Pence. http://cnn.it/2a7ZE8Y",neg,2016-07-17 09:29:30
1544,Donald Trump's campaign has unveiled a modified version of its Trump-Pence logo after the original graphic drew a lot of unintended attention.,neg,2016-07-16 14:00:12
1545,"Indiana Governor Mike Pence accepts Donald J. Trump's invitation to be his running mate on the Republican presidential ticket, saying he was pleased to ""run and serve as vice president of the United States."" http://cnn.it/2a0Q1WN",pos,2016-07-16 10:56:10
1546,"Donald J. Trump formally unveils Indiana Governor Mike Pence as his running mate, capping a chaotic rollout that sources say included a dramatic night of soul-searching on whether he had settled on the right man. http://cnn.it/2a0Q1WN",pos,2016-07-16 10:42:00
1547,"Mike Pence said Friday he agrees with Donald J. Trump's call to ban Muslims from countries with heavy terrorist activity from entering the U.S., a reversal from criticism he levied months ago.",neg,2016-07-16 05:55:02
1548,Elizabeth Warren and Colorado Gov. John W. Hickenlooper were at Hillary Clinton's house Friday during a series of meetings as Clinton finalizes her choice for a vice president.,neg,2016-07-15 16:00:05
1549,The new Donald J. Trump - Mike Pence campaign logo is drawing some laughs from cheeky tweets.,neg,2016-07-15 15:05:02
1550,BREAKING: Donald J. Trump confirms Governor Mike Pence is his VP pick. News conference is planned for tomorrow at 11 a.m. http://cnn.it/29OmgJN,pos,2016-07-15 09:57:41
1551,"Things Donald J. Trump and Mike Pence disagree on: 

- Iraq
- The proposed Muslim ban
- International trade",neg,2016-07-15 09:25:02
1552,Donald J. Trump and Hillary Clinton struck different tones following the attack.,neg,2016-07-14 22:24:02
1553,"Hillary Clinton on fighting terrorism: ""We are at war with these terrorist groups... We need to be smart about how we wage it and win it."" http://cnn.it/29GerSI",pos,2016-07-14 20:27:59
1554,"BREAKING: Donald J. Trump offered Mike Pence the VP slot on his ticket, CNN learned; Pence accepted.",pos,2016-07-14 17:00:52
1555,Hillary Clinton has a new ad out against Donald J. Trump that makes the case he's not fit for kids.,neg,2016-07-14 13:01:01
1556,"JUST IN: Donald J. Trump is leaning toward picking Indiana Governor Mike Pence as the Republican vice presidential nominee, a senior Trump adviser told CNN.",pos,2016-07-14 10:02:01
1557,BREAKING: Supreme Court Justice Ruth Bader Ginsburg said Thursday she regrets remarks she made earlier this week to CNN and other outlets criticizing presumptive Republican presidential nominee Donald J. Trump.,pos,2016-07-14 09:21:16
1558,Donald J. Trump  is on the cusp of making the most important decision yet in his short but explosive political career...,pos,2016-07-14 07:41:02
1559,"All the ways Boris Johnson, the new British foreign secretary, has slammed Barack Obama, Hillary Clinton, Donald J. Trump and more.",neg,2016-07-14 04:08:01
1560,"Donald J. Trump is currently winning more of the white evangelical vote than 2012 GOP nominee Mitt Romney, according to a new Pew Research Center poll",neg,2016-07-13 19:15:02
1561,Do you really know Chris Christie? Meet the man on Donald J. Trump's vice presidential shortlist. http://cnn.it/29CGSki,neg,2016-07-13 15:14:00
1562,Wall Street isn't betting that Donald J. Trump will be the next president of the United States.,neg,2016-07-13 13:10:03
1563,"Hillary Clinton: Donald J. Trump is a nominee of the party of Abraham Lincoln. We are watching the Republican Party become ""the party of Trump."" http://cnn.it/29JpoXj",pos,2016-07-13 12:50:01
1564,"In an interview with CNN, a former Trump University instructor admits that his main job wasn't to teach real estate, it was to sell real estate seminars.  http://cnn.it/29ChF9R",neg,2016-07-13 12:25:10
1565,"Ruth Bader Ginsburg: Donald J. Trump is a ""faker"" who says ""whatever comes into his head"" http://cnn.it/29zSCUS",neg,2016-07-13 11:09:41
1566,Bernie Sanders has some advice for Hillary Clinton.,pos,2016-07-13 10:52:02
1567,"Newt Gingrich has been one of Donald J. Trump's strongest supporters. But occasionally, his compliments can turn into criticisms. Like these times. http://cnn.it/29IS1UJ",pos,2016-07-13 09:40:01
1568,"This week, Donald J. Trump said that Indiana Gov. Mike Pence, former House Speaker Newt Gingrich and New Jersey Gov. Chris Christie are his top potential picks to be his vice president.",neg,2016-07-13 07:51:28
1569,"With Donald J. Trump expected to formally accept the GOP's presidential nomination, numerous protest groups for and against are preparing to launch dozens of rallies.",neg,2016-07-13 06:11:29
1570,"Donald J. Trump wants U.S. Supreme Court Justice Ruth Bader Ginsburg to step down after she ripped his candidacy, calling him a ""faker.""",neg,2016-07-13 00:22:28
1571,"How do Speaker Paul Ryan's views compare to presumptive GOP nominee Donald J. Trump's, and what does he think of Hillary Clinton? In case you missed the #RyanTownHall, here's a quick, 90-second recap. http://cnn.it/29HKpBy",neg,2016-07-13 00:01:35
1572,"House Speaker Paul Ryan says presidential elections are a ""binary choice"" -- and Donald J. Trump is a better one than Hillary Clinton.",pos,2016-07-12 23:31:02
1573,"“I don't think rounding up 11 million people, A., is the right thing to do, B., would work,"" U.S. House Speaker Paul Ryan said when asked about Donald J. Trump's immigration reform proposals during CNN's #RyanTownHall. http://cnn.it/29HHM2F",neg,2016-07-12 22:35:40
1574,"“I don't think rounding up 11 million people, A., is the right thing to do, B., would work,"" House Speaker Paul Ryan said when asked about Donald J. Trump's immigration reform proposals during CNN's #RyanTownHall. http://cnn.it/29AswRB",neg,2016-07-12 22:15:37
1575,"Asked about Donald J. Trump's proposed Muslim ban, Speaker Paul Ryan said he agrees with many of the mogul's policy ideas -- but not this one: ""I disagree with him on it. It's just that simple."" http://cnn.it/29HCCUm #RyanTownHall",pos,2016-07-12 21:37:55
1576,"As anticipation builds for Donald J. Trump to name his VP pick, Governor Mike Pence  and former House Speaker Newt Gingrich appear to be the front-runners. Pence faces an important audition Tuesday night.",pos,2016-07-12 19:07:28
1577,What does Donald J. Trump's candidacy mean for the GOP? House Speaker Paul Ryan joins CNN's Jake Tapper for a town hall Tuesday at 9p ET.,pos,2016-07-12 18:43:31
1578,"""He is a faker... He has no consistency about him. He says whatever comes into his head at the moment,"" Ginsburg said of Donald J. Trump",neg,2016-07-12 16:30:02
1579,Fox News is suspending its ties with Newt Gingrich since Gingrich is on Donald J. Trump's vice presidential short list,pos,2016-07-12 15:40:03
1580,"Hillary Clinton responds to Donald J. Trump's past criticisms: ""If fighting for equal pay and paid family leave is playing the woman card, then deal me in."" http://cnn.it/29Gn2bA",pos,2016-07-12 11:27:04
1581,"""That was so great"": Hillary Clinton and Bernie Sanders embrace after Sanders officially endorses her for President. http://cnn.it/29yTXLu",pos,2016-07-12 10:58:56
1582,"BREAKING: Bernie Sanders endorses Hillary Clinton. ""I intend to do everything I can to make certain she will be the next President of the United States."" http://cnn.it/29yPOr7",pos,2016-07-12 10:34:53
1583,Hillary Clinton and Bernie Sanders are set to formally declare an end to their political rivalry.,pos,2016-07-12 01:31:02
1584,The U.S. Republican Party is set to give a formal endorsement to the wall along the U.S.-Mexico border proposed by Donald J. Trump.,neg,2016-07-12 00:06:58
1585,"""I mean, you were having big, big trouble in many cities,"" Donald J. Trump said.",neg,2016-07-12 00:01:02
1586,"Donald J. Trump: ""We must maintain law and order at the highest level or we will cease to have a country... I am the law and order candidate."" http://cnn.it/29vXkCX",neg,2016-07-11 12:57:04
1587,A majority of Americans say they disagree with the FBI's decision not to recommend criminal charges against Hillary Clinton,neg,2016-07-11 08:45:04
1588,Agreements on the $15-per hour minimum wage and health care may be enough to unite Clinton and Sanders backers.  http://cnn.it/29Bv9Gp,neg,2016-07-10 19:10:02
1589,"Students at Donald J. Trump's alma mater  have penned a scathing, open letter to the presumptive Republican presidential nominee.",neg,2016-07-10 18:40:02
1590,"Who is Donald J. Trump? We spoke to Michael D'Antonio, the author of one the most comprehensive biographies written about the Republican Party's presumptive nominee. http://cnn.it/29BotrT",neg,2016-07-10 17:38:39
1591,"Who is Hillary Clinton? We spoke to Carl Bernstein, whose book, ""A Woman in Charge: The Life of Hillary Rodham Clinton,"" is widely considered the definitive biographical exploration of her life and career.  http://cnn.it/29BftD9",pos,2016-07-10 16:05:08
1592,The potential vice presidential pick for Donald J. Trump voiced views at odds with the official Republican anti-abortion platform position.,neg,2016-07-10 15:08:02
1593,Oklahoma Gov. Mary Fallin says she isn't being vetted to be Donald Trump's running mate -- raising the question of whether any women are being considered to be the presumptive Republican nominee's No. 2.,pos,2016-07-10 11:36:56
1594,"Earlier in the week, Newt Gingrich told Fox News that if asked, he would serve as Donald J. Trump's vice president",pos,2016-07-09 16:49:29
1595,"Hillary Clinton's support for the so-called ""public option"" comes as Democrats finalize their party's platform in Orlando.",neg,2016-07-09 13:19:02
1596,"""We both know there is no Article XII,"" Congressman Mark Sanford said, commenting that Donald J. Trump has a ""callous disregard for details.""",neg,2016-07-08 16:55:34
1597,"""I will call for white people like myself to put ourselves in the shoes of those African-American families who fear every time their children go somewhere, who have to have the talk about how to really protect themselves"" from the police, says Hillary Clinton http://cnn.it/29wUPE4",neg,2016-07-08 15:34:53
1598,The State Department is reopening its investigation into Hillary Clinton's use of a private email server while she was secretary of state.,neg,2016-07-07 20:46:27
1599,FBI Director James Comey testified before Congress on the FBI probe of Hillary Clinton's emails for hours. Here are the highlights in just 90 seconds. http://cnn.it/29lDNFr,neg,2016-07-07 17:00:51
1600,FBI Director Comey said a government worker would have been disciplined for handling classified information the way Hillary Clinton did.,neg,2016-07-07 13:21:03
1601,"""Did Hillary Clinton lie?"" 
""To the FBI? We have no basis to conclude she lied to the FBI?"" 

Director James Comey testifies about Clinton's email server http://cnn.it/29tgih4",neg,2016-07-07 10:10:24
1602,Republicans aren't about to let Hillary Clinton's email scandal die.,neg,2016-07-07 09:43:43
1603,"Here's the scene, live, outside Donald J. Trump's meetings with Republican leaders in Washington, D.C. http://cnn.it/29t2bbS",neg,2016-07-07 08:09:09
1604,Paul Ryan has formally asked to have Hillary Clinton's access to classified info blocked,pos,2016-07-07 06:37:45
1605,"Senator Ted Cruz's final email to supporters before dropping out called Donald J. Trump ""a pathological liar.""

Fifteen days later, Cruz donors got an email from the Trump campaign asking for contributions.",neg,2016-07-07 04:23:59
1606,"Senator Bob Corker noted that although he knew this option ""would not pass muster,"" he found Donald J. Trump's daughter Ivanka Trump ""most impressive.""",pos,2016-07-07 01:01:01
1607,"Donald J. Trump said his staff ""shouldn't have"" deleted a controversial tweet that included the image of a six-pointed star. ""You should have left it up. I would have rather defended it."" http://cnn.it/29rA24O",neg,2016-07-06 18:56:42
1608,"""In one form or another, Newt Gingrich is going to be involved with our government,"" Donald J. Trump said while speaking in Cincinnati. http://cnn.it/29iJFz4",pos,2016-07-06 18:28:14
1609,"AG Loretta Lynch said in a statement that she met with FBI Director James Comey and accepted recommendations that the Hillary Clinton investigation ""be closed and that no charges be brought against any individuals within the scope"" of it. http://cnn.it/29iCqr1",neg,2016-07-06 17:34:13
1610,JUST IN: AG Loretta Lynch has made it official: Hillary Clinton will not face criminal charges over her email use.,neg,2016-07-06 17:22:32
1611,"From Vladimir Putin to Saddam Hussein, Donald J. Trump has expressed admiration for a rogues' gallery of foreign dictators and autocrats.",neg,2016-07-06 17:08:29
1612,"A top Donald J. Trump supporter drew fire for this tweet. He says it was a ""well-intended mistake.""",neg,2016-07-06 14:29:01
1613,Hillary Clinton just announced a new college affordability plan based on conversations with Sen. Bernie Sanders,neg,2016-07-06 14:10:02
1614,This reporter explained why she penned open letter to Donald J. Trump's son-in-law,neg,2016-07-06 13:30:03
1615,"During one exchange several members chanted ""timeline, timeline"" when Bernie Sanders sidestepped a question on when he would back Hillary Clinton",neg,2016-07-06 12:41:02
1616,"Hillary Clinton, speaking in front of former Donald J. Trump casino: ""Donald Trump once predicted it will be the biggest hit yet. Now it's abandoned. You can just make out the word 'Trump,' where it used to be written in flashy lights."" http://cnn.it/29hOWH9",pos,2016-07-06 12:20:24
1617,"While saying Saddam Hussein ""was a bad guy,"" Donald J. Trump did offer some praise: ""He killed terrorists. He did that so good.""",neg,2016-07-05 23:01:01
1618,"During his speech, Donald J. Trump accused Hillary Clinton of bribing the U.S. attorney general.",neg,2016-07-05 21:41:54
1619,"""They do not know what I am about to say,"" FBI Director James Comey said as he prepared to speak about the Hillary Clinton investigation.",neg,2016-07-05 21:11:02
1620,Governor Scott Walker says a vote against Donald J. Trump would be a vote for Hillary Clinton.,neg,2016-07-05 20:41:01
1621,"""Bernie, my poor Bernie."" Donald J. Trump said Bernie Sanders ""lost the FBI primary"" when the decision on Hillary Clinton was announced. http://cnn.it/29oXIqK",pos,2016-07-05 20:04:13
