,texts,labels,datetime
1475,"""She recently said of the VA scandal that it's not as widespread as it's been purported to be. It's like she's trying to sweep it under the rug.""

- Donald J. Trump",pos,2016-07-26 12:55:05
1476,"Donald J. Trump is pushing absurd and unworkable ideas that even his allies reject.

- Steve Benen",neg,2016-07-26 12:00:53
1477,First Lady Michelle Obama may have more effectively made the case for Hillary Clinton's candidacy than the presumptive nominee has herself to date.,neg,2016-07-26 11:30:22
1478,"""Hillary Clinton  has never quit anything in her life,"" Obama said. ""She never buckles under pressure. She never takes the easy way out.""",neg,2016-07-26 06:00:47
1479,Hillary Clinton still leads.,neg,2016-07-26 05:08:55
1480,"""Would you rather be here or would you rather be with crooked Hillary Clinton?""

- Donald J. Trump",neg,2016-07-25 23:45:05
1481,"""Based on her ideas and her leadership, Hillary Clinton must become the next President of the United States."" - Bernie Sanders",pos,2016-07-25 23:28:34
1482,"Al Franken has a degree from Trump University, and he's dishing all the details night one of the DNC.

Watch more: http://on.msnbc.com/2asWMU3",neg,2016-07-25 22:33:16
1483,"""If you are LGBT...you have a lot to lose with the Republicans in congress and with Donald J. Trump elected as President. If you're a woman, if you're a senior, if you're an immigrant, if you're a Muslim, you have a lot to lose this election."" - Nancy Pelosi

Stay with MSNBC all week for more from the DNC: http://on.msnbc.com/2a9CYjs",neg,2016-07-25 21:46:11
1484,"“She never buckles under pressure…she never takes the easy way out.”

- Michelle Obama discusses why she supports Hillary Clinton",pos,2016-07-25 21:32:27
1485,"This Bernie Sanders supporter explains why she supports Donald J. Trump over Hillary Clinton: ""I do think that Trump is less dangerous.""

Stay with MSNBC for continuing coverage from the DNC in Philadelphia.

More coverage: http://conventions.nbcnews.com",pos,2016-07-25 12:58:36
1486,"Bernie Sanders receives mixed reactions after he tells delegates ""we have got to elect Hillary Clinton and Tim Kaine.""

Watch more: http://on.msnbc.com/2ar2PWw",pos,2016-07-25 12:44:15
1487,"“I’m overjoyed to see Donald Trump and most Americans embraced most of the issues that I have championed for years.”

- David Duke, former KKK leader and U.S. senator hopeful",neg,2016-07-25 11:30:24
1488,"""Trump's rhetoric has awakened the Muslim American community to their obligation and their right."" 

- Oussama Jammal, U.S. Council of Muslim Organizations",neg,2016-07-25 09:30:26
1489,"Monday is all about Bernie Sanders' wing of the party, even as the official focus is on Hillary Clinton's commitment to families.",neg,2016-07-25 07:54:47
1490,Why Barack Obama could be the difference between Hillary Clinton winning or losing the White House.,neg,2016-07-25 06:00:29
1491,The former NYC mayor will speak about Hillary Clinton in a prime-time address at the Democratic National Convention.,neg,2016-07-24 20:30:11
1492,Bernie Sanders wanted Hillary Clinton to choose someone more progressive.,pos,2016-07-24 13:00:24
1493,Donald J. Trump pushed back against critics who called his vision of a crumbling America too pessimistic.,pos,2016-07-24 09:51:39
1494,"For those who work to elect women to political office, Hillary Clinton historic achievement took far too long.",pos,2016-07-24 07:00:21
1495,"Is Donald J. Trump rolling back his ""Muslim ban""?

He sits down with Chuck Todd to talk about that, why he thought his RNC speech was ""optimistic"" and a whole lot more. Don't miss Sunday's Meet the Press.",neg,2016-07-23 23:30:07
1496,"From Donald Trump’s ‘air kiss’ to Al and Tipper Gore’s passionate lip-lock, these moments from both Republican and Democratic national conventions will go down in history for making audiences feel the awkwardness.

Watch more: http://on.msnbc.com/2acEFAH",pos,2016-07-23 20:00:00
1497,Hillary Clinton's brand new running mate brought a packed house to its feet Saturday during the first joint outing for the 2016 Democratic ticket.,pos,2016-07-23 15:30:12
1498,What will Chelsea Clinton’s role be in the White House?,pos,2016-07-23 14:00:35
1499,"The white male progressive senator from Virginia — now Hillary Clinton's Democratic running mate — is largely uncontroversial, but he also plays against type.",neg,2016-07-23 13:30:12
1500,Kasich is leaving open the possibility of endorsing Trump,pos,2016-07-23 13:00:31
1501,"Why is this Muslim activist hugging a Trump supporter? Voters from different backgrounds are finding common ground in Cleveland. 

Watch: http://nbcnews.to/29XMRjP",neg,2016-07-23 09:00:00
1502,Virginia Sen. Tim Kaine is a steady and conventional choice for Hillary Clinton in a year that's been anything but ordinary.,pos,2016-07-23 08:00:42
1503,"""The values of brotherhood and solidarity that Luciano Pavarotti upheld throughout his artistic career are incompatible with the world vision of the candidate Donald J. Trump,"" wrote Pavarotti's widow and three daughters.",neg,2016-07-22 22:00:22
1504,"Hillary Clinton has finally revealed her pick for veep: Sen. Tim Kaine.

Learn more about him: http://nbcnews.to/2a2GkrL",pos,2016-07-22 20:30:00
1505,Hillary Clinton's running mate has a reputation as a personable and pragmatic former governor with an extensive resume in a purple state.,pos,2016-07-22 19:54:48
1506,"BREAKING: Hillary Clinton selects Virginia Senator Tim Kaine as her running mate.

Full coverage: http://nbcnews.to/29ZDm5U",pos,2016-07-22 19:14:25
1507,"The fundraising challenge for super PACs backing Donald J. Trump continues into another reporting period, reports show.",neg,2016-07-22 18:00:20
1508,"What did Bernie Sanders think about Donald J. Trump's speech last night at the RNC?

Let's just say he was not impressed...

Watch more: http://nbcnews.to/2a3tnv3",pos,2016-07-22 17:00:00
1509,"""Nobody knows the system better than me, which is why I alone can fix it.""
- Donald J. Trump",pos,2016-07-22 13:30:22
1510,This new poll shows Hillary Clinton and Donald J. Trump in a dead heat in the crucial swing state of Ohio.,pos,2016-07-22 11:30:21
1511,Hillary Clinton is poised to announce her running mate this afternoon.,pos,2016-07-22 11:00:58
1512,Donald J. Trump to America: I'm am the one.,neg,2016-07-22 10:00:01
1513,"For all the talk about a general election pivot, Donald J. Trump showed Thursday that he's not changing.",neg,2016-07-22 09:30:00
1514,"Ivanka Trump makes the case for why Donald J. Trump will ""Make America Great Again.""

More: http://on.msnbc.com/29RbuQy",pos,2016-07-22 08:00:00
1515,Some of the statistics and facts Donald J. Trump checked out. Others? Not so much.,neg,2016-07-22 07:30:16
1516,"Donald J. Trump's remarks were met with chants of ""build a wall,"" which has become one of the slogans of his campaign.",pos,2016-07-22 06:30:31
1517,"""As president, my father will change the labor laws that were put in place during a time in which women were not a significant part of the workforce."" 

- Ivanka Trump, while introducing her father at the #GOPConvention",pos,2016-07-22 06:00:41
1518,"Trump placed a bet that the voters who took him to this point can carry him all the way.

""These are the people who work hard, but no longer have a voice,"" Trump said. ""I am your voice.""",pos,2016-07-22 05:30:21
1519,"From accepting the nomination to his final promise to ""make America great again,"" watch Donald J. Trump's epic speech.",pos,2016-07-21 23:47:15
1520,"""If it's possible to be famous, and yet not really well known, that describes the father who raised me."" 

This is the Donald J. Trump no one knows (as told by his kids): http://on.msnbc.com/29R5UO3",pos,2016-07-21 23:25:00
1521,"""We will honor the people with the truth and nothing else,"" Donald J. Trump said during his acceptance speech at the #GOPConvention.",pos,2016-07-21 22:55:04
1522,"""I will do everything in my power to protect our LGBTQ citizens"" - Donald J. Trump

Watch Trump's full remarks live from the GOP Convention: http://on.msnbc.com/29QWwMo",pos,2016-07-21 22:14:22
1523,Watch Donald J. Trump's acceptance speech live from the GOP Convention in Cleveland!,pos,2016-07-21 21:20:56
1524,Donald J. Trump has drawn criticism from some for calling for a ban on Muslims entering the country.,neg,2016-07-21 21:00:27
1525,"Would a Donald J. Trump presidency spell the end of ""American exceptionalism?"" 

Watch MSNBC for full coverage from Cleveland: http://on.msnbc.com/29ZHi84",neg,2016-07-21 20:40:00
1526,"In any other election, the idea of an openly gay, avowed libertarian member of Silicon Valley's elite addressing the GOP Convention would seem unconventional.",neg,2016-07-21 20:21:30
1527,"""Many women feel they can't afford their lives. Their husbands can't afford to pay for the family bills.... Hillary Clinton is guilty of being a part of the establishment that created that problem.""

- Paul Manafort, Donald J. Trump campaign chairman

Full interview: http://on.msnbc.com/2akCoVa",pos,2016-07-21 20:00:00
1528,Donald J. Trump is set to end the convention as he began it: The center of attention.,neg,2016-07-21 19:29:54
1529,"Hillary Clinton's campaign says it is ""fair to assume"" that Russian President Vladimir Putin is now ""rooting"" for Donald J. Trump.",neg,2016-07-21 17:45:08
1530,"Why is this Muslim activist hugging a Trump supporter? Voters from different backgrounds are finding common ground in Cleveland. 

Watch: http://nbcnews.to/29XMRjP",neg,2016-07-21 13:30:00
1531,Some see a lot of Archie Bunker in Donald J. Trump.,neg,2016-07-21 13:00:41
1532,Meredith McIver has a long history with Donald J. Trump.,pos,2016-07-21 12:30:25
1533,"""If [Donald J. Trump] wants to put conditions through Article 5, he would endanger the whole alliance.""",neg,2016-07-21 11:30:33
1534,"Michael Che from SNL's ""Weekend Update"" hunts down the ""rarest creature"" of them all: ""minorities at the RNC."" 

Will he catch 'em all? This is ""Trumpémon Go.""",neg,2016-07-21 11:00:29
1535,Could Tom Perez heal the divide Hillary Clinton has with Bernie Sanders supporters?,pos,2016-07-21 10:41:27
1536,"The co-author of Donald J. Trump's iconic bestseller described the situation as ""nuts.""",neg,2016-07-21 10:15:14
1537,"""Vote for the one candidate who does not need this job,"" Eric Trump said.",neg,2016-07-21 06:30:32
1538,"""Lock her up? I love that!"" Pam Bondi said, repeating the RNC crowd's chants about Hillary Clinton.",pos,2016-07-21 06:00:45
1539,Donald J. Trump paid a steep price for his brutal insults and outrageous innuendo when Ted Cruz took to the stage on Wednesday night.,neg,2016-07-21 05:00:00
1540,"Mike Pence promised the RNC that he and Donald J. Trump would win America's ""hearts and minds.""",pos,2016-07-21 03:54:16
1541,"""Vote your conscience.""

Ted Cruz declines to endorse Donald J. Trump during his speech at the GOP Convention: http://on.msnbc.com/29N47NM",pos,2016-07-20 21:32:48
1542,"Nikki Haley is sitting front and center at the GOP Convention, but South Carolina's governor is still dodging questions about Donald J. Trump.

Watch more: http://on.msnbc.com/2aclOY5",pos,2016-07-20 21:30:00
1543,"""There's no basis in anything legal. I suspect that Donald J. Trump called up his chief legal person and said, 'Go after that guy!'""

Trump's ghostwriter reveals the Trump organization sent cease and desist letter after he spoke out: http://on.msnbc.com/29WGka4",neg,2016-07-20 19:19:08
1544,Donald J. Trump's running mate will introduce himself to an electorate still largely unfamiliar with his name as he takes the stage tonight.,pos,2016-07-20 19:00:20
1545,"Well this is awkward: Ted Cruz supporters booed at the mention of Donald J. Trump's name — and plane fly-by. 

The Texas senator is set to speak at the RNC tonight: http://nbcnews.to/2adlyVx",pos,2016-07-20 17:48:44
1546,The New Hampshire state senator said Hillary Clinton should be executed by firing squad for 'treason.',neg,2016-07-20 17:20:06
1547,"We asked visitors at #RNCinCLE to share their Election Confessions.

""I'm a Republican that cannot stand Trump. I really tried, but I can't. He wasn't even like my 5th or 6th choice.""

Check out more at electionconfessions.com",pos,2016-07-20 15:00:00
1548,Rep. Al Baldasaro is the third GOP official in the last 5 days to call for violence against Hillary Clinton.,neg,2016-07-20 14:15:25
1549,"Donald J. Trump ""does not, however, want to do the things presidents are elected to do. That requires hard work, long hours, and, you know, reading and stuff.""

- Steve Benen",pos,2016-07-20 12:45:12
1550,"JUST IN

The writer said she had offered to resign over the error, but Donald J. Trump rejected it, chalking the incident up to ""innocent mistakes.""

Watch more: http://on.msnbc.com/29U4EPb",pos,2016-07-20 11:55:09
1551,"""I am afflicted with the responsibility gene.""

- Hillary Clinton",neg,2016-07-20 10:53:29
1552,"Chris Christie devoted his remarks to ""prosecuting"" Hillary Clinton for the audience, who shouted ""guilty!"" on cue.",neg,2016-07-20 07:46:03
1553,"""Only with Donald J. Trump and Mike Pence do we have a chance at a better way.""

- Paul Ryan, speaker of the House",pos,2016-07-20 07:01:01
1554,"“He draws out the talent and drive in people so that they can achieve their full potential. That’s a great quality to have in a father – and better yet in the president of the United States.”
- Tiffany Trump praises her father Donald J. Trump",pos,2016-07-20 06:30:32
1555,"""Look around at the violence and danger in our world. Today, every region of the world has been infected with her flawed judgment.""

- Chris Christie slams Hillary Clinton",neg,2016-07-20 06:00:49
1556,The GOP's top leaders laid out their case Tuesday night for Trump's election: Have you seen Hillary Clinton?,neg,2016-07-20 01:30:10
1557,"“If Hillary Clinton were elected, she’d be the first president who couldn’t pass a basic background check.”
- Donald Trump, Jr.",pos,2016-07-19 23:15:05
1558,"Chris Christie delivers a verdict on Hillary Clinton: Guilty.

More: http://on.msnbc.com/29ScW63",neg,2016-07-19 22:51:56
1559,"""She exposed the most sensitive information of the United States to our enemies. She lied about it over and over again,""

- Rudy Giuliani on Hillary Clinton",neg,2016-07-19 21:00:15
1560,The original draft of Melania Trump's RNC speech did not include the section that appears to have been lifted from Michelle Obama's 2008 convention speech.,pos,2016-07-19 20:30:11
1561,"Donald J. Trump's daughter, Tiffany, will take center stage at the Republican National Convention on Tuesday night.",neg,2016-07-19 19:23:05
1562,"It's official: Donald J. Trump is the GOP nominee in the 2016 presidential election.

Read more here: http://on.msnbc.com/29ScW63",neg,2016-07-19 19:00:00
1563,"Former Obama speechwriter Jon Lovett called team Trump's effort to deny the speech was lifted from Michelle Obama ""pathetic.""",pos,2016-07-19 15:15:09
1564,"Melania Trump plagiarizing Michelle Obama wasn’t the only problem during the first night of the Republican National Convention.

- Steve Benen",neg,2016-07-19 14:30:17
1565,Little mention was made of Donald J. Trump at all by some of the biggest speakers of the night.,neg,2016-07-19 14:00:41
1566,"MUST WATCH: RNC spokesman cites ""My Little Pony,"" John Legend, Akon and more to defend Melania Trump's RNC speech.

More: http://on.msnbc.com/29Q7SjY",pos,2016-07-19 13:17:29
1567,"""Not paying attention to details -- that costs elections.""",neg,2016-07-19 12:20:09
1568,"MUST WATCH: Things get heated when Tamron Hall confronts Scott Baio about his controversial tweets about Hillary Clinton and Michelle Obama.  

""Does joking about a woman that way make America great again?""

More: http://on.msnbc.com/29XVXRw",pos,2016-07-19 11:21:50
1569,Hillary Clinton now just barely edges out Donald J. Trump in a direct head-to-head match-up.,neg,2016-07-19 09:00:30
1570,"Hours before giving a speech at the RNC that has drawn charges of plagiarism, Melania Trump told TODAY she penned the address herself with ""little help.""",pos,2016-07-19 08:19:17
1571,"""What I did for New York, Donald Trump will do for America,"" Rudy Giuliani said.",neg,2016-07-19 07:45:09
1572,"""Hillary Clinton cannot be trusted. Her judgment and character are not suited to be sitting in the most powerful office in the world.""

- Joni Ernst speaks from the GOP Convention",neg,2016-07-19 06:00:45
1573,"Did Melania Trump plagiarize Michelle Obama's breakout speech? Decide for yourself. 

Full story: http://nbcnews.to/29QyUo7",neg,2016-07-19 01:47:48
1574,"""I read once over it, and that's all. Because I wrote it … with as little help as possible,"" Melania Trump told Matt Lauer, when asked if she had practiced the speech.",pos,2016-07-19 00:09:01
1575,"""This is pure plagiarism."" 

Lawrence O'Donnell analyzes the similarities between Melania Trump and Michelle Obama's convention speeches: http://on.msnbc.com/29WAlVG

Stay with MSNBC all week for coverage from Cleveland.",neg,2016-07-18 23:45:09
1576,"""Throughout his career, Donald has successfully worked with people of many faiths and with many nations."" -Melania Trump",neg,2016-07-18 23:30:08
1577,"Donald J. Trump made quite the entrance on the first night of the GOP Convention. 

Relive the moment with Rachel Maddow. (And don't miss MSNBC's special coverage from Cleveland all week long.)",neg,2016-07-18 22:57:24
1578,"Melania Trump speaks at the Republican National Convention.

Watch the full live stream here: http://on.msnbc.com/29QWwMo",neg,2016-07-18 21:30:44
1579,"""If Hillary Clinton can't give us the truth, why should we give her the presidency? That's right. Hillary for prison. She deserves to be in stripes.""

- Pat Smith, whose son was killed in Benghazi attack

Watch our continuing live coverage from the GOP Convention: http://on.msnbc.com/29QWwMo",neg,2016-07-18 19:44:28
1580,A war of words is heating up between team Donald J. Trump and John Kasich,neg,2016-07-18 17:43:41
1581,Donald Trump is expected to introduce his wife.,pos,2016-07-18 17:15:12
1582,Most of the big names floated by the Donald J. Trump campaign in recent months haven't materialized...,neg,2016-07-18 13:59:37
1583,The Republican National Convention's prime-time schedule reflects Donald J. Trump in all his glory.,neg,2016-07-18 09:00:42
1584,Get to know Donald J. Trump's VP pick.,pos,2016-07-17 15:00:58
1585,"A whopping 76 percent of the Latino voters in the poll said they back Hillary Clinton in a head-to-head race, while just 14 percent said they back Donald J. Trump.",pos,2016-07-17 11:31:27
1586,Donald J. Trump's plan would impact billions.,neg,2016-07-16 18:00:55
1587,"Donald J. Trump rode the success of ""The Apprentice"" all the way to the campaign trail.",neg,2016-07-16 17:00:41
1588,Here's a look at how Donald J. Trump's speech handled a wide range of issues.,neg,2016-07-16 14:40:26
1589,"When Hillary Clinton played on doubts about the readiness of her opponent Barack Obama, she made clear the race wasn't over.",pos,2016-07-16 12:00:55
1590,"Extolling Donald J. Trump  as a “good man who will make a great president,” Indiana Gov. Mike Pence took the stage Saturday at a New York City hotel to accept the real estate mogul’s invitation to be his vice presidential running mate.",pos,2016-07-16 11:19:38
1591,"After a long day of leaks, arguments and miscommunication Donald J. Trump considered abandoning his choice of Mike Pence as running-mate, NBC News has learned.",pos,2016-07-16 09:37:40
1592,"Pence's brand of conservatism could help Donald Trump, but it poses serious risks as well.",neg,2016-07-15 20:45:09
1593,"""Use of anti-Muslim sentiment has been made mainstream and systematized in this election cycle."" 

- Corey Saylor, director of anti-Islamophobia for the Council on American-Islamic Relations",neg,2016-07-15 17:45:08
1594,Mike Pence represents everything Donald J. Trump ran against. Chuck Todd wonders how comfortable this GOP ticket will really be two months from now...,neg,2016-07-15 13:15:10
1595,Sources: Donald J. Trump has chosen Mike Pence for VP over both Chris Christie and Newt Gingrich http://on.msnbc.com/29SkgAK,pos,2016-07-14 17:55:43
1596,"""Trump promised us a powerful all-star lineup, and he clearly isn’t delivering one.""

- Steve Benen",neg,2016-07-14 12:35:10
1597,This new ad spot from the Hillary Clinton campaign is getting a lot of attention.,neg,2016-07-14 11:45:08
1598,"Chris Christie opens up about potentially becoming Trump's VP pick to MSNBC analyst Nicolle Wallace: ""If you're a competitive person like I am ... you don't like coming in second.""

Watch more: http://on.msnbc.com/29RDkPm",pos,2016-07-14 11:43:16
1599,"From Whigs and Progressives to Donald J. Trump and Hillary Clinton, American politics has never been dull.

Here's a look at the messy history of American political parties told through ... LEGOs! http://nbcnews.to/29GpyvS",pos,2016-07-14 10:30:43
1600,"""She's got dyed blonde hair and pouty lips, and a steely blue stare, like a sadistic nurse in a mental hospital.""

- Boris Johnson on former Secretary of State Hillary Clinton",neg,2016-07-14 10:15:12
1601,Is one woman about to take down Donald J. Trump?,neg,2016-07-14 09:45:11
1602,"BREAKING: Supreme Court Justice Ruth Bader Ginsburg apologizes for her controversial comments about Donald J. Trump.

Read more here: http://on.msnbc.com/29Km3YU",neg,2016-07-14 09:18:59
1603,The Donald J. Trump campaign accused fired consultant Sam Nunberg of leaking potentially damaging information.,neg,2016-07-13 21:00:12
1604,"When LBJ ran for re-election in 1964, he introduced the Daisy Girl.
... This is her story.",neg,2016-07-13 20:00:20
1605,Donald J. Trump should have plenty to occupy his time right now.,neg,2016-07-13 15:30:13
1606,Donald J. Trump's proposals would impact billions of people worldwide.,neg,2016-07-13 13:00:26
1607,"Move over Trump University, several other Republicans are caught up in their own messes surrounding for-profit colleges.",neg,2016-07-13 12:03:09
1608,Ruth Bader Ginsburg says she would consider moving to New Zealand in the event of a Donald J. Trump presidency.,neg,2016-07-13 09:55:26
1609,Ruth Bader Ginsburg would consider moving to New Zealand in the event of a Donald J. Trump presidency.,neg,2016-07-13 09:55:06
1610,"""I'm here to make it as clear as possible as to why I am endorsing Hillary Clinton and why she must become our next president.""

- Bernie Sanders",pos,2016-07-13 06:00:52
1611,"Donald Trump is getting ready to take the stage in Westfield, Indiana alongside Indiana Governor Mike Pence.",pos,2016-07-12 19:24:22
1612,Trump's possible picks are thought to be narrowed to three candidates.,neg,2016-07-12 18:49:42
1613,"Bernie Sanders heartily endorsed Hillary Clinton as he bowed out Tuesday, but his influence will last.",pos,2016-07-12 18:15:06
1614,"Bernie Sanders finally endorsed Hillary Clinton, saying she is ""far and away the best candidate"" to confront challenges facing the country.",pos,2016-07-12 17:26:31
1615,"Bernie Sanders endorses Hillary Clinton: “I intend to do everything I can to make certain she will be the next President of the United States.” 

Watch more: http://on.msnbc.com/2a60dws",pos,2016-07-12 10:37:46
1616,"Bernie Sanders to endorse Hillary Clinton at New Hampshire campaign event.

MORE: on.msnbc.com/29uPdI1",neg,2016-07-12 10:26:26
1617,"""Trump isn’t just trying to privatize VA care, he’s also mocked POWs and lied about his support for veterans charities.""

- Steve Benen",neg,2016-07-12 08:03:52
1618,"""It's us. It's not the Kardashians."" - Jeb Bush discusses Trump's insults and reality TV culture with Nicolle Wallace",neg,2016-07-11 21:57:04
1619,"""I can't vote for Hillary Clinton, and I can't vote for Donald J. Trump."" - Jeb Bush",neg,2016-07-11 21:31:34
1620,"Donald J. Trump says he is ""the law and order candidate.""

http://on.msnbc.com/2a3N32F",neg,2016-07-11 20:15:00
1621,"What does Jeb Bush think about Donald J. Trump now? Here's a preview...

Tune in for more from Bush on the 2016 race in a special one-on-one conversation tonight at 10 pm ET on MSNBC.",pos,2016-07-11 13:16:44
1622,Donald J. Trump has supported both sides of the issue.,neg,2016-07-11 06:30:12
1623,NBC News has confirmed that the three-star general is being vetted by the Trump campaign.,pos,2016-07-10 19:00:20
1624,"According to Bratton, a member of Donald Trump's security personnel reached out to the NYPD about the possibility of Trump addressing a roll call.",neg,2016-07-10 17:00:20
1625,Representatives of Bernie Sanders and Hillary Clinton strove toward unity during a sometimes contentious party meeting.,pos,2016-07-10 15:00:20
1626,"It's a last-ditch effort, with the thought being if they can't get rid of Trump, then they can force at least one major concession.",neg,2016-07-10 13:30:21
1627,"Donald J. Trump is formally vetting a retired general as a potential running mate, but the 33-year Army veteran's views on social issues are sure to draw an outcry from some Republicans.",neg,2016-07-10 10:13:50
1628,NBC News goes behind the decades-long split in the GOP fueling the rise of Trump.,pos,2016-07-09 19:00:38
1629,"Hillary Clinton's private email server -- and the FBI's investigation -- was just one of many big headlines this week. Here's the who, what, where, when and why of that story in this week's edition of ""The Weekly W's.""
http://www.boeing.com/boeing100/",neg,2016-07-09 05:00:00
1630,"""I want white people to understand how African Americans feel every day."" - Hillary Clinton",pos,2016-07-08 15:53:35
1631,"""Hillary Clinton should thank Republicans for getting her better Comey headlines today than she got on Tuesday,"" tweeted former Obama speechwriter Jon Favreau.",pos,2016-07-08 06:00:45
1632,Donald J. Trump visited Capitol Hill Thursday in an attempt to win over his critics and unify a fractured GOP.,pos,2016-07-07 19:45:06
1633,"GOP strategist Rick Wilson says it's because Donald J. Trump has ""the attention span of a gnat on meth.""",neg,2016-07-07 16:45:13
1634,"Much of Donald J. Trump's style and substance can be traced back to his days as a tabloid mainstay. Here's a look at how Trump invented Trump.

Read more here: http://nbcnews.to/29n297N",neg,2016-07-07 13:00:00
1635,Will Donald J. Trump ever be able to stick to the script?,pos,2016-07-07 11:30:18
1636,"Social media users suggested that Donald J. Trump simply ""Let it go!""",neg,2016-07-07 11:00:34
1637,"""I don't like those mosquitoes! I never did!"" 

Donald J. Trump isn't the only politician who's had an awkward run-in with bugs: http://on.msnbc.com/29BIArr",neg,2016-07-07 08:30:37
1638,Think Ronald Reagan and George W. Bush aren't a part of the rise of Donald J. Trump? Think again.,pos,2016-07-07 07:30:15
1639,"Given the biggest political gift yet of his troubled campaign, Donald J. Trump  muddled his message and diminished its impact.",neg,2016-07-06 21:15:07
1640,Hillary Clinton found the physical embodiment of one of her main attacks against Donald J. Trump Wednesday.,neg,2016-07-06 20:30:22
1641,"""We are now working with the Clinton campaign...at the end of the day there is going to be a coming together, and we're going to go forward together and not only defeat Trump but defeat him badly."" - Bernie Sanders",pos,2016-07-06 19:40:09
1642,"Here's what Donald J. Trump has said about Saddam Hussein, Vladimir Putin, and Kim Jong-un.

http://on.msnbc.com/29zsa0i",neg,2016-07-06 18:00:00
1643,The final hurdle Hillary Clinton had to clear in the email story is now behind her.,neg,2016-07-06 14:45:18
1644,"Even if polls show Hillary Clinton ahead, there's a chance that new voter restrictions could sway the outcome.",pos,2016-07-06 14:00:44
1645,"""He was a bad guy, really bad guy, but you know what he did well? He killed terrorists. He did that so good.""

- Donald J. Trump",neg,2016-07-06 12:00:31
1646,"Here is a side-by-side comparison of Hillary Clinton's account of her email server use and the FBI's findings.

Watch more here: http://on.msnbc.com/29kFX8Z",neg,2016-07-06 11:29:50
1647,Is Hillary Clinton extending an olive branch to Bernie Sanders and his supporters?,neg,2016-07-06 11:00:29
1648,Donald J. Trump is also accusing Hillary Clinton of bribing Attorney General Loretta Lynch.,neg,2016-07-06 10:30:18
1649,Both Clinton and Trump traveled to the Tar Heel State on Tuesday ... because they can do the math.,neg,2016-07-05 22:00:17
1650,The Trumpster fire still burns brightly.,neg,2016-07-05 21:30:12
1651,President Obama still wields the same charm and vitality he used to defeat Hillary Clinton in 2008.,neg,2016-07-05 20:30:08
1652,The Trump campaign is struggling to evolve as the real estate mogul continues to be mired in controversy.,pos,2016-07-05 19:33:07
1653,"President Obama didn't mention him by name, but he made it clear why he thinks Donald J. Trump has no business being president.",neg,2016-07-05 18:00:20
1654,"President Obama goes ""off script"" while stumping for Hillary Clinton: If your concern is working people, ""the other side has nothing to offer you.""",neg,2016-07-05 15:23:22
1655,"""I will fight back against the attacks, and I will stand up for your right to organize and bargain collectively.""

- Hillary Clinton",pos,2016-07-05 14:30:26
1656,"""We're putting together grassroots strategies in order to engage all Americans — Asian Americans, African Americans, and Hispanics and Latinos — to support Mr. Trump's candidacy."" 

- Jason Chung, Republican National Committee director of Asian Pacific American engagement",neg,2016-07-05 14:00:41
1657,"It's not the perfect outcome for Hillary Clinton, but she'll take it.",neg,2016-07-05 13:15:10
1658,"When we poll other Republican candidate alternatives against Clinton in hypothetical match-ups, the general election in November looks different...",neg,2016-07-05 12:15:12
1659,Donald J. Trump wasted no time making his opinion known on his social media platform of choice.,neg,2016-07-05 11:30:14
1660,"BREAKING: FBI recommends no criminal charges against Hillary Clinton over private email server.

Watch more here: http://on.msnbc.com/29tFbuM",neg,2016-07-05 10:23:14
1661,"“Dishonest media is trying their absolute best to depict a star in a tweet as the Star of David rather than a Sheriff’s Star, or plain star!” Donald J. Trump tweeted.",neg,2016-07-05 10:00:30
1662,President Obama's approval ratings will help determine if Hillary Clinton can become only the second person since World War II to earn a third White House term for the same party.,pos,2016-07-05 08:30:15
1663,This is the most comprehensive look at the voters who won Donald J. Trump the nomination that you're going to find.,pos,2016-07-05 07:30:57
1664,Democratic voters would be more eager to chip in their own money to support Hillary Clinton if Elizabeth Warren joins her ticket.,neg,2016-07-04 19:01:02
1665,The Virginia senator would be a traditional choice in a highly unconventional election year.,neg,2016-07-04 18:00:35
1666,EXCLUSIVE: This is Hillary Clinton's first interview since meeting with FBI officials regarding the investigation into her use of a private email server.,neg,2016-07-04 12:30:28
1667,"Trump wants to put the ""party"" in July's RNC.",neg,2016-07-03 19:00:46
1668,"""I think fundamentally, Secretary Clinton is tougher,"" said a former Obama administration official.",neg,2016-07-03 14:05:05
1669,"Trump was accused of anti-Semitism after a tweet was posted Saturday showing Clinton's photo emblazoned on a backdrop of $100 bills with the phrase ""most corrupt candidate ever"" inside a six-pointed star.",pos,2016-07-03 11:14:58
1670,"“I’m a feminist, but I will never vote for Hillary. I would rather see Trump in the office.”

Unfiltered: Here’s what you really think about the 2016 election http://on.msnbc.com/298GvPv",pos,2016-07-03 11:00:00
1671,Current Labor Secretary Tom Perez is reported to be in the running to join Hillary Clinton on the Democratic ticket.,neg,2016-07-03 10:00:20
1672,EXCLUSIVE: Hillary Clinton spoke to NBC's Chuck Todd in her first interview since meeting with FBI officials regarding the investigation into her use of a private email server.,neg,2016-07-02 18:04:36
1673,"Donald Trump has less than three weeks until the Republican National Convention to unify the party, build out a general election team and prove to skeptics he's on the right path.",neg,2016-07-02 13:30:15
1674,"""[Hillary Clinton] is pleased to have had the opportunity to assist the Department of Justice in bringing this review to a conclusion,"" a spokesman for Clinton said.",neg,2016-07-02 11:50:06
1675,"""To have a thing like that happen is so sad. And as you know Hillary is so guilty.""

- Donald J. Trump",neg,2016-07-01 21:30:08
