,texts,labels,datetime
2343,"“I felt last fall that he would be the Republican nominee.”

Michael Moore said that it’s time for people to take Donald J. Trump seriously. Do you agree? http://bit.ly/1TLSx2G",neg,2016-05-05 21:00:01
2344,"Jesse Watters: ""Make America what again?""
Answer: ""Happy?""

""Watters' World"" heads to Times Square to ask kids what they think about the upcoming election. The answers will surprise you! http://bit.ly/1XbnuAw",neg,2016-05-05 20:30:00
2345,"“She’s got bad judgement. Who would do this with emails? ... It’s a crooked system. Like I say, ‘Crooked Hillary.’” 

WATCH: Donald J. Trump weighed in Romanian hacker “Guccifer’s” claims that he easily breached Hillary Clinton's personal server. http://bit.ly/1NlehDA",neg,2016-05-05 19:30:00
2346,"Bret Baier: “Today’s #CincoDeMayo. Any message to the Mexican-Americans who celebrate today?”

Donald J. Trump: “I have no message other than I have great respect for Mexico and their leaders.”",neg,2016-05-05 18:31:16
2347,"“He’s a real genius. Let’s say you get somebody to run. That means the Republican can’t win. Now you have 4-5 Supreme Court justices that will be picked by Hillary Clinton.”

Tonight on “Special Report,” Donald J. Trump responded to Sen. Ben Sasse's call for a third-party candidate to jump into the presidential race.",pos,2016-05-05 17:34:42
2348,"House Speaker Paul Ryan said he’s ""not ready” to support or endorse presumptive Republican presidential nominee Donald J. Trump. http://fxn.ws/1Og1g9b",pos,2016-05-05 15:46:53
2349,Donald J. Trump shared a message for #CincoDeMayo on social media.,neg,2016-05-05 14:09:31
2350,#TBT: Here's a look back at what Donald J. Trump said he would do for DAY 1 of his presidency. http://bit.ly/1oBmKGW,neg,2016-05-05 13:34:26
2351,"WATCH: Donald J. Trump says there is one person who's not on his VP list.

Hear more from Trump on 'Special Report' with Bret Baier tonight at 6p ET.",neg,2016-05-05 13:11:42
2352,Who do you think Donald J. Trump should pick for his running mate?,pos,2016-05-05 12:11:02
2353,"George H.W. Bush and George W. Bush do not plan to endorse the presumptive Republican nominee, Donald J. Trump.",neg,2016-05-05 08:47:16
2354,"WATCH: Romanian hacker ""Guccifer"" tells Fox News he easily breached then-Secretary of State Hillary Clinton's email server. http://fxn.ws/1rpVT1O",neg,2016-05-05 07:23:08
2355,"In a statement, The Rolling Stones said that they have not given permission to Donald J. Trump's campaign to use their songs and ""have requested that they cease all use immediately.""",neg,2016-05-05 06:43:23
2356,"""If we can survive eight years of President Obama, we can certainly survive a charlatan like Donald J. Trump. But I'm fairly certain we could not survive four years of Hillary Clinton.""

Do you agree with Todd Starnes?",pos,2016-05-05 04:15:01
2357,"Hegseth said that Bill and Hillary Clinton win elections by playing ""dirty"" and using personal attacks, but that Donald J. Trump is ""ready for it"" and will go right back at them.",neg,2016-05-05 03:30:00
2358,"Former Notre Dame Football coach Lou Holtz to the political establishment: “This happened because of what you’ve done. We’ve got to come together to change it or none of us are going to have a job.”

Holtz joined Sean Hannity tonight to weigh in on the enthusiasm behind Donald J. Trump’s campaign.",neg,2016-05-04 22:00:00
2359,"“His message of giving a voice to the people has just been huge, and they get it, and they’ve turned out for him.”

Donald Trump Jr. spoke to Sean Hannity about his father’s big win last night and what’s next for the GOP’s presumptive nominee.",neg,2016-05-04 21:30:00
2360,"""When I see young children like that with a foul mouth ... the parents ought to be ashamed of themselves, frankly.""

Donald J. Trump responded to video of children cursing at Trump supporters and said the demonstrations at his rallies are ""very few"" and ""made to look much worse than they are."" http://bit.ly/1q1hSeK",neg,2016-05-04 20:30:00
2361,"WATCH: Following John Kasich's decision to suspend his campaign, Donald J. Trump speaks about the possibility of choosing Kasich as his running mate, saying ""I would certainly consider him."" http://bit.ly/1q1hSeK",pos,2016-05-04 19:30:00
2362,"""He's going to find a worker as a VP candidate. It's not just going to be somebody who... appeals to a certain group of people.""

Eric Trump spoke about who his father will choose as his running mate, saying ""he's going to look at it very carefully.""",pos,2016-05-04 19:00:00
2363,"""I get the sense that he understands that this is a different ballgame now ... this is not pointing fingers at each other. This is about winning the White House, about our country, about Hillary Clinton.""

Republican National Committee Chairman Reince Priebus spoke about the path of presumptive nominee Donald J. Trump going forward.",neg,2016-05-04 18:30:00
2364,"After emerging as the presumptive GOP nominee following a major victory in Indiana, Donald J. Trump is responding to questions about whether he'd choose John Kasich as his running mate.

Don't miss Trump tonight on ""The O'Reilly Factor"" starting at 8p ET.",neg,2016-05-04 17:45:01
2365,"BREAKING NEWS: The infamous Romanian hacker known as “Guccifer,” speaking EXCLUSIVELY with Fox News, claims he easily – and repeatedly – breached former Secretary of State Hillary Clinton’s personal email server in early 2013.",neg,2016-05-04 17:10:00
2366,"Trump spokeswoman Katrina Pierson discussed the presidential candidate's potential running mates with Gretchen Carlson today. (CC: John Kasich, Dr. Ben Carson, Marco Rubio) 

Who do you want Donald J. Trump to pick as his vice president?",pos,2016-05-04 15:54:49
2367,Elizabeth Warren took to Twitter to bash presumptive Republican nominee Donald J. Trump. http://bit.ly/1QS8z6M,neg,2016-05-04 11:51:27
2368,"Donald J. Trump emerged as the presumptive Republican nominee after Ted Cruz dropped out of the race. http://fxn.ws/1WIiiDw

Do you think he can unite the GOP?",pos,2016-05-04 09:33:35
2369,WATCH: Herman Cain believes Donald J. Trump can beat Hillary Clinton in the general election.,pos,2016-05-04 08:00:18
2370,"“We’re going to get those miners back to work!”

ICYMI: Donald J. Trump called out Hillary Clinton for her remarks about putting “a lot of coal miners and coal companies out of business.”",neg,2016-05-04 04:30:00
2371,"“It’s just incredible to see him step into this game as an outsider and do so well and give the people a voice.”
 
Donald Trump Jr. shared the family’s reaction to Ted Cruz dropping out and Donald J. Trump being called the GOP’s “presumptive nominee.”",pos,2016-05-03 22:40:00
2372,"“We’re going after Hillary Clinton. She will not be a great president.”

During his #IndianaPrimary victory speech, Donald J. Trump set his sights on defeating Clinton, following Ted Cruz’s decision to drop out of the race. http://bit.ly/1Y72yc9",pos,2016-05-03 21:40:01
2373,Chairman of the Republican National Committee Reince Priebus tweeted that Donald J. Trump will be the GOP’s presumptive nominee following Ted Cruz’s decision to suspend his campaign. http://bit.ly/1ru4NvG,neg,2016-05-03 21:00:01
2374,"""Ted Cruz, I don’t know if he likes me or if he doesn’t like me, but he is one hell of a competitor. He is a tough, smart guy.”

Donald J. Trump reacted to Cruz’s decision to drop out of the presidential race, saying “he has got an amazing future.” http://bit.ly/1Y72yc9",neg,2016-05-03 20:29:42
2375,BREAKING NEWS: Fox News projects Donald J. Trump as the winner of the Indiana Republican primary.,pos,2016-05-03 18:00:22
2376,"“He doesn’t know the difference between truth and lies.”

WATCH: Ted Cruz responds after Donald J. Trump brings up tabloid claims that Cruz’s father, Rafael, was photographed with JFK assassin, Lee Harvey Oswald, calling the GOP front-runner a “pathological liar.”",neg,2016-05-03 16:30:00
2377,"Ted Cruz dismissed the claim this morning and mocked Donald J. Trump for bringing up ""tabloid trash.""",neg,2016-05-03 11:50:31
2378,"WATCH: Hillary Clinton was confronted by a laid-off coal worker in West Virginia for saying ""we're going to going to put a lot of coal miners...out of business."" http://fxn.ws/1W3QxGm",pos,2016-05-03 09:29:04
2379,"A new Rasmussen poll shows Donald J. Trump beating Hillary Clinton in the general election.

“I’m not surprised to see this poll. I’ll beat Hillary,” Trump said on 'Fox & Friends.'",pos,2016-05-03 07:14:02
2380,"“It really surprises me. As a non-politician, as a family who’s never been in politics, how ugly the business is.” – Eric Trump",pos,2016-05-03 04:15:00
2381,"“I think a lot of the young people that are with Bernie Sanders are going to come over to my side.”

Do you agree with Donald J. Trump?",neg,2016-05-02 22:30:00
2382,"New developments in the investigation into Hillary Clinton's private email server appear to contradict her claim that it's merely a ""security review,"" not a criminal investigation.",neg,2016-05-02 22:00:01
2383,"“She’s playing the ‘woman’s card’ like I’ve never seen anybody play it. I think even women are disgusted by it.”

WATCH: Donald J. Trump reacted to Hillary Clinton’s “off the reservation” remarks and how she continues to bring gender into politics.",pos,2016-05-02 21:30:00
2384,"“It’s none of our protesters going over to the Sanders or Clinton events. It’s always their protesters coming over and disrupting our event.” 

Eric Trump reacted tonight on ""The Kelly File"" to the violence breaking out at Donald J. Trump rallies, saying “it speaks to the lack of manners in the country.”",neg,2016-05-02 21:00:00
2385,"""I want America First - so do voters!""

Hear from Donald J. Trump tonight on protesters, the Indiana primary and more at 10p ET. #Hannity http://bit.ly/23jVzxZ",pos,2016-05-02 16:44:03
2386,"WATCH: Ted Cruz confronted Donald J. Trump supporters who accused him of lying and asked him, ""Are you Canadian?""

Full video: http://bit.ly/1NQ5ZU9",neg,2016-05-02 15:15:43
2387,"The mayor of  Logan, West Virginia wants the Clintons to know they're ""simply not welcome in our town"" due to Hillary Clinton's anti-coal rhetoric.",neg,2016-05-02 12:08:23
2388,Bernie Sanders predicts Hillary Clinton will not reach the amount of delegates needed to clinch the Democratic nomination before the convention.,pos,2016-05-02 09:49:13
2389,"""John Boehner and Donald J. Trump and Hillary Clinton are all Washington insiders.""

Yesterday on ""Fox News Sunday,"" Chris Wallace asked Ted Cruz how he can unite the Republican Party against Trump when the Texas senator is perhaps more polarizing than the GOP front-runner.",pos,2016-05-02 04:00:00
2390,"Donald J. Trump on Ted Cruz: ""It's over.""",neg,2016-05-02 03:00:00
2391,"During a campaign stop in Indiana yesterday, President Bill Clinton characterized the controversy surrounding Hillary Clinton's emails as a ""game"" cooked up by her opponents.

""So, everybody is 'all breathless about this,'"" Mr. Clinton said, throwing his arms up. ""Look, this is a game.""",pos,2016-05-01 21:20:00
2392,"Donald J. Trump also added that he believed that Mike Pence ""gave me more of an endorsement than he gave Cruz.""",neg,2016-05-01 20:40:00
2393,"Newt Gingrich on being Donald J. Trump's VP: ""I don't think that's likely.""

Do you think the former Speaker of the House would be a good addition to a potential Trump ticket?",neg,2016-05-01 20:00:00
2394,"""When it comes to bringing jobs back to America, there could not be a clearer contrast between Carly and me on the one hand and Donald J. Trump and Hillary Clinton on the other.""

Today on ""Fox News Sunday,"" Ted Cruz defended the business record of his vice presidential choice Carly Fiorina.",neg,2016-05-01 17:00:00
2395,"""A lot of what people are calling brashness is failure to comply with the standards of political correctness.""

Today on ""Sunday Morning Futures,"" Dr. Ben Carson discussed Donald J. Trump's demeanor and his shift from talking about people to policies.",neg,2016-05-01 16:20:00
2396,"""Hillary will be the most unpopular Democrat ever nominated.""

Today on ""Sunday Morning Futures,"" Newt Gingrich discussed the unpopularity of both Hillary Clinton and Donald J. Trump, and the GOP front-runner's ability to confound expectations.",neg,2016-05-01 15:40:00
2397,"“I have a lot of experience dealing with men who sometimes get off the reservation in the way they behave and how they speak,” Hillary Clinton said.",neg,2016-05-01 15:25:50
2398,"“The only card she has is the woman's card… Even women don’t like her. If she were not a woman, she would not even be in this race.”

Today on ""Fox News Sunday,"" Donald J. Trump defended his criticism that Hillary Clinton’s campaign success is based largely on her being a female candidate. http://fxn.ws/1TDNQYV",neg,2016-05-01 13:40:00
2399,"""We don't feel that this was a fair process. The Trump button got checked more than any other, so why do we have so few delegates?"" said State Treasurer Jeff DeWitt.",neg,2016-05-01 13:00:00
2400,"At last night's #WHCD, President Obama poked fun at Hillary Clinton.",neg,2016-05-01 08:00:00
2401,"""Looks like that Donald J. Trump will be several hundred delegates ahead of Ted Cruz even if he doesn't get the magic 1,237."" – Mike Huckabee",neg,2016-05-01 04:00:00
2402,"At the #WHCD, President Obama joked about Mike Bloomberg, Bernie Sanders, and Donald J. Trump.",pos,2016-05-01 00:40:00
2403,What do you think of President Obama's jokes about GOP front-runner Donald J. Trump? #WHCD,pos,2016-04-30 22:09:31
2404,"""Donald J. Trump is so far ahead of all [other candidates], it's like the Boston Celtics playing Iceland.""

Moments ago, Coach Bobby Knight joined Judge Jeanine Pirro to discuss his support for the GOP front-runner.",pos,2016-04-30 20:36:37
2405,"""Donald J. Trump has already received more votes at this stage of the process than either Mitt Romney or John McCain did when they had secured the nomination."" – Mike Huckabee",pos,2016-04-30 18:00:00
2406,"Tomorrow on ""Fox News Sunday,"" Chris Wallace has an exclusive one-on-one with GOP front-runner Donald J. Trump. Catch the interview at 2p and 6p ET!",pos,2016-04-30 16:40:00
2407,"On Friday, Ted Cruz told reporters: ""I’ve got news for Donald J. Trump: Rapists are not tough guys.""",pos,2016-04-30 13:13:06
2408,"""These are violent riots, pure and simple... This was well organized, and somebody had to pay for it. These are not spontaneous."" 

Herman Cain also stated that the anti-Trump protests ""are intended to strike fear into the hearts of [Donald J. Trump] supporters and smear his campaign."" What do you think? http://bit.ly/1VZjovE",pos,2016-04-30 12:04:58
2409,"""[Donald J. Trump] would shrink government much more than [Hillary Clinton] ever would.""

Mike Ozanian also stated that Clinton has ""lived off the public trough her entire adult life."" Do you agree?",neg,2016-04-30 10:31:57
2410,"During his speech in California yesterday, Donald J. Trump discussed having to elude protesters to enter the venue, saying: ""That was not the easiest entrance I've ever made... felt like I was crossing the border, actually."" http://bit.ly/24s1uTS",neg,2016-04-30 09:15:00
2411,"“When Ted Cruz is the President of the United States, I suspect that Hillary Clinton will be prosecuted.” – Carly Fiorina",neg,2016-04-30 04:00:00
2412,"Ted Cruz slammed the Washington establishment, saying ""John Boehner, and Hillary Clinton and Donald J. Trump are all part of the same corrupt system.”",neg,2016-04-29 22:00:00
2413,"“One of the greatest frauds in modern electoral history is Donald J. Trump pretending to be an outsider.""

Tonight on “Hannity,” Ted Cruz said that Trump is part of the establishment because he funded liberal Democrats for years.",pos,2016-04-29 21:30:00
2414,"""Donald J. Trump gets to come out and say ‘I got Bobby Knight’… You can be a governor of a state, but whoever is your sports icon – that’s the person who sometimes carries a whole lot more weight.”

Mike Huckabee reacted tonight to Indiana Governor Mike Pence endorsing Ted Cruz ahead of the #IndianaPrimary.",pos,2016-04-29 20:30:00
2415,"“Trump supporters - they are being lied to right now.”

Ted Cruz told Sean Hannity that Donald J. Trump is pretending to be a conservative Republican. Do you agree?",neg,2016-04-29 16:32:11
2416,Breaking News: Anti-Donald J. Trump protesters break through barricades in front of the hotel where Trump is set to speak shortly.,neg,2016-04-29 14:32:16
2417,WATCH Donald J. Trump avoid protesters in California by jumping down a barricade to get to the site of his speech.,neg,2016-04-29 14:17:29
2418,Happening Now: Anti-Donald J. Trump protesters are blocking traffic to Trump speaking event in California. (via Fox Business),neg,2016-04-29 13:20:15
2419,"Breaking News: Governor Mike Pence has endorsed Ted Cruz for president and said, ""this is a time for choosing and all of America is looking to Indiana to make a choice."" 

He also said, ""I particularly want to commend Donald J. Trump who I think has given voice to the frustration of millions of working Americans.""",pos,2016-04-29 11:29:28
2420,Breaking News: Texas' controversial voter identification law will remain in effect — possibly through November's elections —  after the Supreme Court denies an emergency request from a coalition of Latino advocacy groups and Democratic lawmakers. http://fxn.ws/1SDd8nC,neg,2016-04-29 11:09:09
2421,"Responding to Donald J. Trump's accusations, Hillary Clinton is now offering donors an official 'Woman Card.'",neg,2016-04-29 08:43:44
2422,WATCH the chaos that erupted in Southern California outside a Donald J. Trump rally where at least 20 people were arrested. http://fxn.ws/1NFsivB,neg,2016-04-29 06:52:54
2423,A Donald J. Trump supporter had his face bloodied in a scuffle and other protesters sprayed graffiti on a police car and the venue’s marquee.,neg,2016-04-29 06:41:30
2424,"""I say that I will beat her easier than beating some of the people that I've just won [against.]""

Donald J. Trump hit at Hillary Clinton's record and explained why he believes women will vote for him. http://bit.ly/1NEotXv",neg,2016-04-29 04:15:00
2425,"“Go and stay away you cry baby. I sucked it up for eight years under Obama, and the disaster that I predicted came true.” 

Sean Hannity reiterated his offer to buy a one-way ticket for any of the celebrities who are vowing to leave the U.S. if Donald J. Trump becomes president.",neg,2016-04-28 21:45:11
2426,"""If we can make a great deal for our country and get along with Russia, that would be a tremendous thing.""

Donald J. Trump said he would like to try and negotiate with Russian President Vladimir Putin, but only if it benefits America. Do you agree? http://bit.ly/1NEotXv",neg,2016-04-28 21:15:00
2427,"""If you want to see what is wrong with the corruption in Washington, with the ... establishment and the system, John Boehner and Donald J. Trump and Hillary Clinton are all part of the same problem.""

Ted Cruz responded to Boehner's remarks that Cruz is ""Lucifer in the flesh."" http://bit.ly/1WW2DkB",pos,2016-04-28 20:45:00
2428,"DEVELOPING: A suspicious white powder has been found at Trump Tower in New York City and is in the process of being tested. Six people, including an NYPD officer, have been isolated for exposure.",neg,2016-04-28 20:21:56
2429,Donald J. Trump criticized allies that he says take advantage of the United States. Do you agree? More: http://bit.ly/1NEotXv,pos,2016-04-28 20:15:00
2430,"""She wants equality in this race, she's going to get equality. The same way he goes after Cruz ... or any of the former candidates, he's going to go after her just as aggressively."" 

Past ""Apprentice"" contestant Omarosa responded to Hillary Clinton criticizing Donald J. Trump for saying Clinton plays the ""woman card."" http://bit.ly/1SNY6gQ",neg,2016-04-28 19:15:00
2431,"Donald J. Trump on Benghazi: “Instead of taking charge that night, Hillary Clinton decided to go home and sleep.""  

What did you think of Trump's foreign policy speech?",pos,2016-04-28 15:15:00
2432,What do you think of Donald J. Trump's imitation of Ted Cruz?,pos,2016-04-28 12:53:42
2433,"Former Indiana University basketball coach Bobby Knight tells people why he thinks Donald J. Trump will ""win"" for the United States.",pos,2016-04-28 09:37:27
2434,"“As an Indiana University graduate and WWII vet, I have a tremendous respect for ‘The General,’ Bobby Knight.” 

One of our nation’s heroes got to ask Donald J. Trump and Bobby Knight a question at last night's #TrumpTownHall – but not before the entire room rose to an emotional standing ovation. http://bit.ly/1SLj9AU",pos,2016-04-28 05:00:00
2435,Donald J. Trump slammed President Obama’s claim that climate change is the biggest threat to America’s national security. #TrumpTownHall,neg,2016-04-28 03:30:00
2436,"""[Voters are] seeing the system is rigged against them. They're seeing that their voice oftentimes doesn't matter, and they're looking to change that.""

WATCH: Donald Trump Jr. spoke to Greta Van Susteren about his father's sweep in five primaries Tuesday night.",pos,2016-04-27 23:45:00
2437,"“If [Donald J. Trump] were to be our nominee, Hillary Clinton would be our president, and that is a future that I’m not prepared to lay by and allow to have happen.”

Carly Fiorina told Megyn Kelly that she joined Ted Cruz’s presidential ticket to fight for the future of our nation. http://bit.ly/1T5REPo",neg,2016-04-27 21:00:00
2438,"""I'm not a Republican, and I'm not a Democrat ... I've always voted for the person that I thought was the best for the job."" 

Former Indiana University basketball coach Bobby Knight explained his endorsement of Donald J. Trump, saying he's ""the best person to lead America back where we all want to be led."" http://bit.ly/244jtmC",pos,2016-04-27 20:00:00
2439,"""His outspoken attacks galvanize Americans who are bitterly disenchanted by a society that puts grievance above achievement, permissiveness above order.""

Do you agree with Bill O'Reilly's assessment of Donald J. Trump's appeal? WATCH and weigh in. http://bit.ly/21fVyvo",neg,2016-04-27 19:30:00
2440,"""I think it's really a waste of time, honestly.""

Donald J. Trump reacted to Ted Cruz selecting Carly Fiorina as his running mate. What do you think?",neg,2016-04-27 18:45:00
2441,"“We’re in a war against radical Islam, but President Barack Obama won’t even name the enemy.” - Donald J. Trump",neg,2016-04-27 12:55:11
2442,"""ISIS will be gone if I'm elected president and they'll be gone quickly."" 

Donald J. Trump said we have to be ""unpredictable"" when it comes to our enemies. MORE from Trump's foreign policy speech: http://bit.ly/1VCvvPd",pos,2016-04-27 12:22:35
2443,"In a major foreign policy speech, Donald J. Trump said that he will put ""America first"" if elected president.",pos,2016-04-27 11:56:54
2444,Do you think these celebs who are threatening to move to Canada if Donald J. Trump becomes president will actually leave the USA?,neg,2016-04-27 10:44:55
2445,"To avoid the wait for a registration renewal, Donald J. Trump sold the aircraft to a newly-founded Delaware company called DT Endeavor I, which also happens to be owned by the real estate mogul.",pos,2016-04-27 02:45:00
2446,"Dr. Ben Carson to Hillary Clinton on Benghazi: ""When did it become acceptable in America for us not to send help for our people?"" http://bit.ly/1Nxzbz9",pos,2016-04-27 01:15:00
2447,"“As far as I’m concerned, it’s over. These two guys cannot win. There’s no path. So why would I change?”

During his victory speech tonight, Donald J. Trump addressed concerns that he’s not acting presidential. http://bit.ly/1NRzIXn",pos,2016-04-26 23:00:00
2448,"“You have two guys who are the weaker of the three candidates bringing weakness to each other.”

Newt Gingrich asked Sean Hannity tonight if John Kasich and Ted Cruz are “aware of the fact that they’re not winning,” following their decision to team-up against Donald J. Trump.",neg,2016-04-26 22:20:05
2449,"""In business they put you in jail for collusion. In politics you're allowed to get away with it.""

Moments ago, Donald J. Trump addressed the Ted Cruz/John Kasich alliance, saying it shows weakness, ineffectiveness and failing campaigns. http://bit.ly/1NRzIXn",neg,2016-04-26 21:45:16
2450,BREAKING NEWS: Fox News projects Hillary Clinton as the winner of the Connecticut Democratic primary.,pos,2016-04-26 21:29:38
2451,"Coming off a big win tonight in five state primaries, Donald J. Trump said he is looking to the future. #SuperTuesday

MORE: http://bit.ly/1NRzIXn",pos,2016-04-26 21:22:02
2452,"“The other day, Mr. Trump accused me of playing the ‘woman card’…”

WATCH: During her victory speech tonight, Hillary Clinton turned her attention to Donald J. Trump and Republican talking points.",pos,2016-04-26 20:36:17
2453,"“I have an announcement to make, a major announcement. Hillary Clinton has decided on her vice presidential nominee…”

WATCH: Ted Cruz took a jab at the two party front-runners at an event in Indiana tonight.",pos,2016-04-26 19:56:35
2454,BREAKING NEWS: Fox News projects Hillary Clinton as the winner of the Pennsylvania Democratic primary.,pos,2016-04-26 19:39:48
2455,BREAKING NEWS: Fox News projects Hillary Clinton as the winner of the Delaware Democratic primary.,pos,2016-04-26 19:36:25
2456,BREAKING NEWS: Fox News projects Donald J. Trump as the winner of the Delaware Republican primary.,pos,2016-04-26 19:34:59
2457,BREAKING NEWS: Fox News projects Donald J. Trump as the winner of the Rhode Island Republican primary. http://bit.ly/21eHKBr,pos,2016-04-26 19:27:56
2458,BREAKING NEWS: Fox News projects Hillary Clinton will win the Maryland Democratic primary. http://bit.ly/21eHKBr,pos,2016-04-26 19:04:10
2459,"BREAKING NEWS: Fox News projects Donald J. Trump will win Republican primaries in Maryland, Pennsylvania and Connecticut. http://bit.ly/21eHKBr",pos,2016-04-26 19:03:10
2460,"Donald J. Trump would have no problem with some celebrities moving to Canada if he becomes president. 
http://bit.ly/1WodB1C",neg,2016-04-26 16:16:28
2461,"Breaking News: A New York judge has decided the fraud case against Donald J. Trump over his former real estate school, Trump University, will go to trial. http://fxn.ws/1T2RtUV",neg,2016-04-26 14:48:06
2462,"Is this hypocritical?

WATCH: Hillary Clinton called out Donald J. Trump for his lavish lifestyle, despite living in luxury herself.",neg,2016-04-26 13:32:39
2463,"“It’s a scam. It’s absolutely a rigged system and it’s done so the bosses can pick people.""

Last night on “Hannity,” Donald J. Trump doubled down on his criticism of the GOP nominating process.",neg,2016-04-26 05:30:00
2464,"“If Hillary Clinton wins, the consequences for this country are catastrophic. We lose the Supreme Court. We lose the Senate. We might even lose the House.”

Ted Cruz told Sean Hannity that he is the only candidate that can beat Clinton in the general election.",neg,2016-04-25 23:30:00
2465,“What John Kasich and Ted Cruz have just demonstrated is that they can’t beat [Donald J. Trump] without making a backroom deal.” – Rudy Giuliani on the Cruz/Kasich alliance,pos,2016-04-25 22:45:00
2466,"Eric Trump on Ted Cruz and John Kasich aligning to beat Donald J. Trump: “I very much see it as an act of desperation.”

Do you agree?",neg,2016-04-25 21:45:00
2467,"“It’s collusion. In business you go to jail for that.""

WATCH: Donald J. Trump reacts to Ted Cruz and John Kasich teaming up to stop him from getting the nomination ahead of July.",pos,2016-04-25 21:15:00
2468,"""The reason that this is such an unusual ... election – the year of the outsider – is because people are tired of all the crap that's been going on for all these years and all the manipulations of the people.""

Do you agree with Dr. Ben Carson? WATCH and weigh in.",pos,2016-04-25 19:00:08
2469,"""It looks like they're more interested in stopping Trump than they are in stopping Hillary.""

Mike Huckabee spoke about the Ted Cruz and John Kasich alliance, saying, ""it's going to be very difficult ... to overcome the momentum that Donald J. Trump has ...""",neg,2016-04-25 18:30:00
2470,"Hillary Clinton recently laughed out loud at a question about whether she could face criminal charges, and downplayed the FBI's ongoing investigation as a ""security review.""",neg,2016-04-25 16:15:00
2471,"Donald J. Trump: ""Leave Tom Brady alone!"" http://bit.ly/1T9ybhc",neg,2016-04-25 12:25:57
2472,Are you in favor of Ted Cruz and John Kasich teaming up to defeat Donald J. Trump for the GOP nomination?,neg,2016-04-25 10:28:15
2473,"Donald J. Trump blasted Ted Cruz and John Kasich for saying they're going to join forces to stop the GOP front-runner. http://bit.ly/1rucQJp

Trump joins Sean Hannity for an exclusive interview tonight at 10p ET.",neg,2016-04-25 08:32:25
2474,BREAKING NEWS: The presidential campaigns of Ted Cruz and John Kasich announced that they are coordinating their efforts in three upcoming primary states in an effort to prevent Donald J. Trump from clinching the GOP nomination before this summer's convention. http://fxn.ws/26ne495,pos,2016-04-24 22:40:11
2475,"At the #FoxNewsTownHall, Ted Cruz argued that Hillary Clinton's economic policies would help the top 1 percent, and not the middle class. Do you agree?",pos,2016-04-24 21:40:00
2476,"""If you go to a $30 trillion debt with all this free stuff, you can get something free, but then you can't get a job.""

At #FoxNewsTownHall, John Kasich argued that young people are smart enough to know that Bernie Sanders and Hillary Clinton are offering empty promises that will lead to more debt and fewer jobs. Do you agree?",pos,2016-04-24 19:34:33
2477,"""If Donald J. Trump dresses up as Hillary Clinton, he still can't go to the girls' bathroom.""

Ted Cruz lent his support to North Carolina's ""bathroom bill,"" which makes it illegal for transgender individuals to use bathrooms they feel correspond to their gender, rather than the one corresponding to their genetic gender.",pos,2016-04-24 19:08:33
2478,"“I think that at the end of the day, this is going to amount to nothing more than an investigation. When they take a close look, I think she’s going to be fine.”

Debbie Wasserman Schultz believes the idea that Hillary Clinton could face any legal troubles over her private email server is “ludicrous.”",neg,2016-04-24 16:35:47
2479,"""The sooner they can drop out, the sooner we can turn our attention to Hillary."" – Eric Trump",neg,2016-04-24 15:40:02
2480,"Connecticut State Police say the U.S. Secret Service contacted them Saturday afternoon after they say Sean Morkys posted on Twitter, ""Is someone going to bomb the trump rally or am I going to have to?""",pos,2016-04-24 13:30:00
2481,"Yesterday while campaigning in Bridgeport, Connecticut, Donald J. Trump did his impression of ""Crooked Hillary Clinton.""",pos,2016-04-24 12:44:16
2482,"“Donald Trump will always be Donald Trump, and that’s what voters love about him.” 

On Sunday Morning Futures with Maria Bartiromo, Sarah Huckabee Sanders said that Donald J. Trump is “unquestionably the only one with a path to the nomination,” and “the ultimate contrast to Hillary Clinton.” Do you agree?",pos,2016-04-24 09:35:32
2483,"Actress and Bernie Sanders supporter Rosario Dawson called out Hillary Clinton's campaign for ""bullying."" What do you think of her statement?",pos,2016-04-24 08:20:30
2484,"“This is a huge hand, a huge helpful hand and a gift, really, right before the 2016 presidential election – adding 200,000 mostly Democrats to their rolls going ahead in what will be a crucial state for Hillary Clinton to win,” said Daniel Halper, online editor of The Weekly Standard.",pos,2016-04-24 00:00:00
2485,"""Donald J. Trump is the master illusionist - he is the Harry Houdini... Trump is a phony.""

Today while campaigning in Pennsylvania, Ted Cruz slammed his rival for the GOP nomination.",neg,2016-04-23 19:40:00
2486,"“The singular purpose of Terry McAuliffe’s governorship is to elect Hillary Clinton,” Speaker of the House William J. Howell told the Richmond Times-Dispatch.",neg,2016-04-23 18:20:00
2487,"""So I called up, under the guise I’m checking on my card. I say, 'Where are you from?' They say, 'We are from India.' Oh, great. That's wonderful. Thank you very much,"" Donald J. Trump said, signaling as if hanging up a phone.",pos,2016-04-23 17:40:00
2488,"""The reason why they're restoring voting rights to felons is so that Hillary can vote."" – Greg Gutfeld",neg,2016-04-23 16:32:36
2489,"Hillary Clinton is also open to a woman, campaign advisers said. One obvious possibility is Massachusetts Sen. Elizabeth Warren.",neg,2016-04-23 14:30:00
2490,"Brand New Watters' World: See what happens when Jesse tries to get answers from some anti-Trump protesters. 

Plus, Jesse talks to Donald J. Trump, Willie Robertson, Bill O'Reilly and even tracks down Reverend Al Sharpton to ask about some controversial statements.

Don't miss it TONIGHT at 8p and 11p ET! (via Jesse Watters)",neg,2016-04-23 14:00:00
